id,name,dsd_id
LK-1227260,Thihariya North,LK-1227
LK-1227265,Katuwasgoda West,LK-1227
LK-1227270,Katuwasgoda,LK-1227
LK-1227275,Dadagamuwa,LK-1227
LK-1227280,Mudagamuwa,LK-1227
LK-1227285,Bandarabatawala,LK-1227
LK-1227290,Pitiyegedara,LK-1227
LK-1227295,Daraluwa,LK-1227
LK-1227300,Bemmulla,LK-1227
LK-1227305,Kandaoluwawa,LK-1227
LK-1227310,Raniswala,LK-1227
LK-1227315,Sapugasthenna,LK-1227
