id	name	country_id	province_id	district_id	dsd_id	ed_id	area	population	hasc	subs	supers	eqs	ints	centroid	centroid_altitude
LK-3315	Ambalantota	LK	LK-3	LK-33	LK-3315	EC-09	212.0	72943	LK.HB.AM	['LK-3315005', 'LK-3315010', 'LK-3315015', 'LK-3315020', 'LK-3315025', 'LK-3315030', 'LK-3315035', 'LK-3315040', 'LK-3315045', 'LK-3315050', 'LK-3315055', 'LK-3315060', 'LK-3315065', 'LK-3315070', 'LK-3315075', 'LK-3315080', 'LK-3315085', 'LK-3315090', 'LK-3315095', 'LK-3315100', 'LK-3315105', 'LK-3315110', 'LK-3315115', 'LK-3315120', 'LK-3315125', 'LK-3315130', 'LK-3315135', 'LK-3315140', 'LK-3315145', 'LK-3315150', 'LK-3315155', 'LK-3315160', 'LK-3315165', 'LK-3315170', 'LK-3315175', 'LK-3315180', 'LK-3315185', 'LK-3315190', 'LK-3315195', 'LK-3315200', 'LK-3315205', 'LK-3315210', 'LK-3315215', 'LK-3315220', 'LK-3315225', 'LK-3315230', 'LK-3315235', 'LK-3315240', 'LK-3315245', 'LK-3315250', 'LK-3315255', 'LK-3315260', 'LK-3315265', 'LK-3315270', 'LK-3315275']	['EC-09C']	['LG-33150', 'MOH-33150']	[]	[6.160942638641979, 80.96312470793873]	29
LK-3318	Angunakolapelessa	LK	LK-3	LK-33	LK-3318	EC-09	171.0	48301	LK.HB.AN	['LK-3318005', 'LK-3318010', 'LK-3318015', 'LK-3318020', 'LK-3318025', 'LK-3318030', 'LK-3318035', 'LK-3318040', 'LK-3318045', 'LK-3318050', 'LK-3318055', 'LK-3318060', 'LK-3318065', 'LK-3318070', 'LK-3318075', 'LK-3318080', 'LK-3318085', 'LK-3318090', 'LK-3318095', 'LK-3318100', 'LK-3318105', 'LK-3318110', 'LK-3318115', 'LK-3318120', 'LK-3318125', 'LK-3318130', 'LK-3318135', 'LK-3318140', 'LK-3318145', 'LK-3318150', 'LK-3318155', 'LK-3318160', 'LK-3318165', 'LK-3318170', 'LK-3318175', 'LK-3318180', 'LK-3318185', 'LK-3318190', 'LK-3318195', 'LK-3318200', 'LK-3318205', 'LK-3318210', 'LK-3318215', 'LK-3318220', 'LK-3318225', 'LK-3318230', 'LK-3318235', 'LK-3318240', 'LK-3318245', 'LK-3318250', 'LK-3318255']	['EC-09C']	['LG-33180', 'MOH-33180']	[]	[6.193359724336341, 80.85178924567481]	50
LK-3321	Weeraketiya	LK	LK-3	LK-33	LK-3321	EC-09	114.0	41565	LK.HB.WE	['LK-3321005', 'LK-3321010', 'LK-3321015', 'LK-3321020', 'LK-3321025', 'LK-3321030', 'LK-3321035', 'LK-3321040', 'LK-3321045', 'LK-3321050', 'LK-3321055', 'LK-3321060', 'LK-3321065', 'LK-3321070', 'LK-3321075', 'LK-3321080', 'LK-3321085', 'LK-3321090', 'LK-3321095', 'LK-3321100', 'LK-3321105', 'LK-3321110', 'LK-3321115', 'LK-3321120', 'LK-3321125', 'LK-3321130', 'LK-3321135', 'LK-3321140', 'LK-3321145', 'LK-3321150', 'LK-3321155', 'LK-3321160', 'LK-3321165', 'LK-3321170', 'LK-3321175', 'LK-3321180', 'LK-3321185', 'LK-3321190', 'LK-3321195', 'LK-3321200', 'LK-3321205', 'LK-3321210', 'LK-3321215', 'LK-3321220', 'LK-3321225', 'LK-3321230', 'LK-3321235', 'LK-3321240', 'LK-3321245', 'LK-3321250', 'LK-3321255', 'LK-3321260', 'LK-3321265', 'LK-3321270', 'LK-3321275', 'LK-3321280', 'LK-3321285', 'LK-3321290', 'LK-3321295', 'LK-3321300']	['EC-09A', 'LG-33211']	['MOH-33210']	[]	[6.1719908134426245, 80.77204453050875]	37
LK-3324	Katuwana	LK	LK-3	LK-33	LK-3324	EC-09	108.0	46772	LK.HB.KT	['LK-3324005', 'LK-3324010', 'LK-3324015', 'LK-3324020', 'LK-3324025', 'LK-3324030', 'LK-3324035', 'LK-3324040', 'LK-3324045', 'LK-3324050', 'LK-3324055', 'LK-3324060', 'LK-3324065', 'LK-3324070', 'LK-3324075', 'LK-3324080', 'LK-3324085', 'LK-3324090', 'LK-3324095', 'LK-3324100', 'LK-3324105', 'LK-3324110', 'LK-3324115', 'LK-3324120', 'LK-3324125', 'LK-3324130', 'LK-3324135', 'LK-3324140', 'LK-3324145', 'LK-3324150', 'LK-3324155', 'LK-3324160', 'LK-3324165', 'LK-3324170', 'LK-3324175', 'LK-3324180', 'LK-3324185', 'LK-3324190', 'LK-3324195', 'LK-3324200', 'LK-3324205', 'LK-3324210', 'LK-3324215', 'LK-3324220', 'LK-3324225', 'LK-3324230', 'LK-3324235', 'LK-3324240', 'LK-3324245', 'LK-3324250', 'LK-3324255', 'LK-3324260', 'LK-3324265', 'LK-3324270', 'LK-3324275', 'LK-3324280']	['LG-33241']	['MOH-33240']	[]	[6.263635320472756, 80.71539354758185]	128
LK-3325	Walasmulla	LK	LK-3	LK-33	LK-3325	EC-09	103.0	42274	LK.HB.WM	['LK-3325005', 'LK-3325010', 'LK-3325015', 'LK-3325020', 'LK-3325025', 'LK-3325030', 'LK-3325035', 'LK-3325040', 'LK-3325045', 'LK-3325050', 'LK-3325055', 'LK-3325060', 'LK-3325065', 'LK-3325070', 'LK-3325075', 'LK-3325080', 'LK-3325085', 'LK-3325090', 'LK-3325095', 'LK-3325100', 'LK-3325105', 'LK-3325110', 'LK-3325115', 'LK-3325120', 'LK-3325125', 'LK-3325130', 'LK-3325135', 'LK-3325140', 'LK-3325145', 'LK-3325150', 'LK-3325155', 'LK-3325160', 'LK-3325165', 'LK-3325170', 'LK-3325175', 'LK-3325180', 'LK-3325185', 'LK-3325190', 'LK-3325195', 'LK-3325200', 'LK-3325205', 'LK-3325210', 'LK-3325215', 'LK-3325220', 'LK-3325225', 'LK-3325230', 'LK-3325235', 'LK-3325240', 'LK-3325245', 'LK-3325250', 'LK-3325255', 'LK-3325260', 'LK-3325265']	['EC-09A']	['MOH-33250']	['LG-33211', 'LG-33241']	[6.1994703487365594, 80.68186250571308]	98
LK-3327	Okewela	LK	LK-3	LK-33	LK-3327	EC-09	44.0	19018	LK.HB.OK	['LK-3327005', 'LK-3327010', 'LK-3327015', 'LK-3327020', 'LK-3327025', 'LK-3327030', 'LK-3327035', 'LK-3327040', 'LK-3327045', 'LK-3327050', 'LK-3327055', 'LK-3327060', 'LK-3327065', 'LK-3327070', 'LK-3327075', 'LK-3327080', 'LK-3327085', 'LK-3327090', 'LK-3327095', 'LK-3327100', 'LK-3327105', 'LK-3327110', 'LK-3327115', 'LK-3327120', 'LK-3327125', 'LK-3327130', 'LK-3327135']	['EC-09B', 'LG-33211']	['MOH-33270']	[]	[6.130345019997982, 80.69327053121592]	30
LK-3330	Beliatta	LK	LK-3	LK-33	LK-3330	EC-09	105.0	55992	LK.HB.BE	['LG-33300', 'LK-3330185', 'MOH-33300']	['EC-09B']	[]	[]	[6.051049450548588, 80.72055628121153]	64
LK-3333	Tangalle	LK	LK-3	LK-33	LK-3333	EC-09	149.0	72507	LK.HB.TA	['LG-33331', 'LG-33332']	['EC-09C']	['MOH-33330']	[]	[6.071881133745177, 80.8260795652866]	6
LK-4103	Island North (Kayts)	LK	LK-4	LK-41	LK-4103	EC-10	30.0	9876	LK.JA.IR	['LG-41030', 'LK-4103020', 'LK-4103025', 'LK-4103030', 'LK-4103035', 'LK-4103040', 'LK-4103045', 'LK-4103050', 'LK-4103055', 'LK-4103060']	['EC-10A']	[]	['MOH-41031']	[9.67536740798705, 79.85040515976557]	4
LK-4104	Karainagar	LK	LK-4	LK-41	LK-4104	EC-10	22.0	9576	LK.JA.KA	['LK-4104005', 'LK-4104010', 'LK-4104015', 'LK-4104020', 'LK-4104025', 'LK-4104030', 'LK-4104035', 'LK-4104040', 'LK-4104045']	['MOH-41031']	['LG-41040']	[]	[9.735485283138935, 79.87550151138045]	3
LK-4106	Valikamam West (Chankanai)	LK	LK-4	LK-41	LK-4106	EC-10	44.0	46438	LK.JA.VW	['LK-4106005', 'LK-4106010', 'LK-4106015', 'LK-4106020', 'LK-4106025', 'LK-4106030', 'LK-4106035', 'LK-4106040', 'LK-4106045', 'LK-4106050', 'LK-4106055', 'LK-4106060', 'LK-4106065', 'LK-4106070', 'LK-4106075', 'LK-4106080', 'LK-4106085', 'LK-4106090', 'LK-4106095', 'LK-4106100', 'LK-4106105', 'LK-4106110', 'LK-4106115', 'LK-4106120', 'LK-4106125']	['LK-41']	['EC-10B', 'LG-41060', 'MOH-41060']	[]	[9.74141657371787, 79.94601483977483]	14
LK-4109	Valikamam South-West (Sandilipay)	LK	LK-4	LK-41	LK-4109	EC-10	45.0	52269	LK.JA.SA	['LK-4109005', 'LK-4109010', 'LK-4109015', 'LK-4109020', 'LK-4109025', 'LK-4109030', 'LK-4109035', 'LK-4109040', 'LK-4109045', 'LK-4109050', 'LK-4109055', 'LK-4109060', 'LK-4109065', 'LK-4109070', 'LK-4109075', 'LK-4109080', 'LK-4109085', 'LK-4109090', 'LK-4109095', 'LK-4109100', 'LK-4109105', 'LK-4109110', 'LK-4109115', 'LK-4109120', 'LK-4109125', 'LK-4109130', 'LK-4109135', 'LK-4109140']	['LK-41']	['EC-10D', 'LG-41090', 'MOH-41090']	[]	[9.75058313482918, 79.98100407963564]	12
LK-4112	Valikamam North (Tellipallai)	LK	LK-4	LK-41	LK-4112	EC-10	57.0	29518	LK.JA.VN	['LK-4112005', 'LK-4112010', 'LK-4112015', 'LK-4112020', 'LK-4112025', 'LK-4112030', 'LK-4112035', 'LK-4112040', 'LK-4112045', 'LK-4112050', 'LK-4112055', 'LK-4112060', 'LK-4112065', 'LK-4112070', 'LK-4112075', 'LK-4112080', 'LK-4112085', 'LK-4112090', 'LK-4112095', 'LK-4112100', 'LK-4112105', 'LK-4112110', 'LK-4112115', 'LK-4112120', 'LK-4112125', 'LK-4112130', 'LK-4112135', 'LK-4112140', 'LK-4112145', 'LK-4112150', 'LK-4112155', 'LK-4112160', 'LK-4112165', 'LK-4112170', 'LK-4112175', 'LK-4112180', 'LK-4112185', 'LK-4112190', 'LK-4112195', 'LK-4112200', 'LK-4112205', 'LK-4112210', 'LK-4112215', 'LK-4112220', 'LK-4112225']	['EC-10C']	['LG-41120', 'MOH-41120']	[]	[9.788965019359468, 80.04078159746825]	17
LK-4115	Valikamam South (Uduvil)	LK	LK-4	LK-41	LK-4115	EC-10	30.0	53016	LK.JA.VS	['LK-4115005', 'LK-4115010', 'LK-4115015', 'LK-4115020', 'LK-4115025', 'LK-4115030', 'LK-4115035', 'LK-4115040', 'LK-4115045', 'LK-4115050', 'LK-4115055', 'LK-4115060', 'LK-4115065', 'LK-4115070', 'LK-4115075', 'LK-4115080', 'LK-4115085', 'LK-4115090', 'LK-4115095', 'LK-4115100', 'LK-4115105', 'LK-4115110', 'LK-4115115', 'LK-4115120', 'LK-4115125', 'LK-4115130', 'LK-4115135', 'LK-4115140', 'LK-4115145', 'LK-4115150']	['EC-10C']	['LG-41150', 'MOH-41150']	[]	[9.744346975950837, 80.03442220185212]	11
LK-4118	Valikamam East (Kopay)	LK	LK-4	LK-41	LK-4118	EC-10	102.0	73225	LK.JA.VK	['LK-4118005', 'LK-4118010', 'LK-4118015', 'LK-4118020', 'LK-4118025', 'LK-4118030', 'LK-4118035', 'LK-4118040', 'LK-4118045', 'LK-4118050', 'LK-4118055', 'LK-4118060', 'LK-4118065', 'LK-4118070', 'LK-4118075', 'LK-4118080', 'LK-4118085', 'LK-4118090', 'LK-4118095', 'LK-4118100', 'LK-4118105', 'LK-4118110', 'LK-4118115', 'LK-4118120', 'LK-4118125', 'LK-4118130', 'LK-4118135', 'LK-4118140', 'LK-4118145', 'LK-4118150', 'LK-4118155']	['LK-41']	['EC-10E', 'LG-41180', 'MOH-41180']	[]	[9.740170885019687, 80.0932430307658]	5
LK-4121	Vadamaradchi South-West (Karaveddy)	LK	LK-4	LK-41	LK-4121	EC-10	88.0	45730	LK.JA.VD	['LG-41211', 'LK-4121040']	['LK-41']	['EC-10F', 'MOH-41211']	['LG-41212']	[9.77958575291895, 80.18614787069725]	-1
LK-4124	Vadamaradchi East	LK	LK-4	LK-41	LK-4124	EC-10	179.0	12766	LK.JA.VE	['LK-4124005', 'LK-4124010', 'LK-4124015', 'LK-4124020', 'LK-4124025', 'LK-4124030', 'LK-4124035', 'LK-4124040', 'LK-4124045', 'LK-4124050', 'LK-4124055', 'LK-4124060', 'LK-4124065', 'LK-4124070', 'LK-4124075', 'LK-4124080', 'LK-4124085', 'LK-4124090']	['LG-41241']	[]	[]	[9.626797918228888, 80.39951765943871]	7
LK-4127	Vadamaradchi North (Point Pedro)	LK	LK-4	LK-41	LK-4127	EC-10	29.0	47565	LK.JA.PP	['LG-41272', 'LK-4127005', 'LK-4127010', 'LK-4127015', 'LK-4127020', 'LK-4127025', 'LK-4127030', 'LK-4127035', 'LK-4127040', 'LK-4127045', 'LK-4127050', 'LK-4127055', 'LK-4127060', 'LK-4127065', 'LK-4127070', 'LK-4127075', 'LK-4127080', 'LK-4127085', 'LK-4127090', 'LK-4127110', 'LK-4127120', 'LK-4127130', 'LK-4127140', 'LK-4127145', 'LK-4127150', 'LK-4127155', 'LK-4127160', 'LK-4127165', 'LK-4127170', 'LK-4127175']	['EC-10G', 'MOH-41212']	[]	['LG-41212', 'LG-41241']	[9.808173489924018, 80.22057108748031]	11
LK-4130	Thenmaradchi (Chavakachcheri)	LK	LK-4	LK-41	LK-4130	EC-10	221.0	64704	LK.JA.TH	['LG-41301', 'LG-41302']	['LK-41']	['EC-10H', 'MOH-41300']	[]	[9.673094004075052, 80.19113923069825]	14
LK-4133	Nallur	LK	LK-4	LK-41	LK-4133	EC-10	38.0	68142	LK.JA.NA	['LG-41332', 'LK-4133015', 'LK-4133020', 'LK-4133025', 'LK-4133030', 'LK-4133035', 'LK-4133045', 'LK-4133050', 'LK-4133060', 'LK-4133065', 'LK-4133070', 'LK-4133075', 'LK-4133080', 'LK-4133085', 'LK-4133090', 'LK-4133095', 'LK-4133100', 'LK-4133105']	['LK-41']	['EC-10I', 'MOH-41330']	['LG-41331']	[9.667945614483248, 80.04895063308686]	3
LK-4136	Jaffna	LK	LK-4	LK-41	LK-4136	EC-10	17.0	50491	LK.JA.JA	['LK-4136005', 'LK-4136010', 'LK-4136015', 'LK-4136020', 'LK-4136025', 'LK-4136030', 'LK-4136035', 'LK-4136040', 'LK-4136045', 'LK-4136050', 'LK-4136055', 'LK-4136060', 'LK-4136065', 'LK-4136070', 'LK-4136075', 'LK-4136080', 'LK-4136085', 'LK-4136090', 'LK-4136095', 'LK-4136100', 'LK-4136105', 'LK-4136110', 'LK-4136115', 'LK-4136120', 'LK-4136125', 'LK-4136130', 'LK-4136135', 'LK-4136140']	['LG-41331']	['EC-10J', 'MOH-41360']	[]	[9.663274181557878, 80.02118904218327]	11
LK-4139	Island South (Velanai)	LK	LK-4	LK-41	LK-4139	EC-10	78.0	16742	LK.JA.IS	['LK-4139005', 'LK-4139010', 'LK-4139015', 'LK-4139020', 'LK-4139025', 'LK-4139030', 'LK-4139035', 'LK-4139040', 'LK-4139045', 'LK-4139050', 'LK-4139055', 'LK-4139060', 'LK-4139065', 'LK-4139070', 'LK-4139075', 'LK-4139080', 'LK-4139085', 'LK-4139090', 'LK-4139095', 'LK-4139100', 'LK-4139105', 'LK-4139110', 'LK-4139115', 'LK-4139120', 'LK-4139125', 'LK-4139130', 'LK-4139135', 'LK-4139140', 'LK-4139145', 'LK-4139150']	['MOH-41031']	['LG-41390']	[]	[9.621379653868427, 79.89317767065351]	0
LK-4142	Delft	LK	LK-4	LK-41	LK-4142	EC-10	45.0	3824	LK.JA.DE	['LG-41421', 'LG-41422', 'LK-4142010']	['MOH-41031']	[]	[]	[9.510541661884421, 79.68768932857374]	0
LK-4203	Mannar Town	LK	LK-4	LK-42	LK-4203	EC-11	212.0	51078	LK.MB.MT	['LG-42031', 'LG-42032']	['EC-11A', 'LK-42']	['MOH-42030']	[]	[8.991496958083795, 79.88618582904061]	8
LK-4206	Manthai West	LK	LK-4	LK-42	LK-4206	EC-11	608.0	14771	LK.MB.MW	['LK-4206005', 'LK-4206010', 'LK-4206015', 'LK-4206020', 'LK-4206025', 'LK-4206030', 'LK-4206035', 'LK-4206040', 'LK-4206045', 'LK-4206050', 'LK-4206055', 'LK-4206060', 'LK-4206065', 'LK-4206070', 'LK-4206075', 'LK-4206080', 'LK-4206085', 'LK-4206090', 'LK-4206095', 'LK-4206100', 'LK-4206105', 'LK-4206110', 'LK-4206115', 'LK-4206120', 'LK-4206125', 'LK-4206130', 'LK-4206135', 'LK-4206140', 'LK-4206145', 'LK-4206150', 'LK-4206155', 'LK-4206160', 'LK-4206165', 'LK-4206170', 'LK-4206175', 'LK-4206180']	['LG-42061']	['MOH-42060']	[]	[9.027146751653602, 80.11187541210408]	11
LK-4209	Madhu	LK	LK-4	LK-42	LK-4209	EC-11	553.0	7711	LK.MB.MA	['LK-4209005', 'LK-4209010', 'LK-4209015', 'LK-4209020', 'LK-4209025', 'LK-4209030', 'LK-4209035', 'LK-4209040', 'LK-4209045', 'LK-4209050', 'LK-4209055', 'LK-4209060', 'LK-4209065', 'LK-4209070', 'LK-4209075', 'LK-4209080', 'LK-4209085']	['EC-11A', 'LK-42']	['MOH-42090']	['LG-42061', 'LG-42092']	[8.845158281991292, 80.22534715547327]	67
LK-4212	Nanattan	LK	LK-4	LK-42	LK-4212	EC-11	148.0	17891	LK.MB.NA	['LK-4212005', 'LK-4212010', 'LK-4212015', 'LK-4212020', 'LK-4212025', 'LK-4212030', 'LK-4212035', 'LK-4212040', 'LK-4212045', 'LK-4212050', 'LK-4212055', 'LK-4212060', 'LK-4212065', 'LK-4212070', 'LK-4212075', 'LK-4212080', 'LK-4212085', 'LK-4212090', 'LK-4212095', 'LK-4212100', 'LK-4212105', 'LK-4212110', 'LK-4212115', 'LK-4212120', 'LK-4212125', 'LK-4212130', 'LK-4212135', 'LK-4212140', 'LK-4212145', 'LK-4212150', 'LK-4212155']	['LG-42092']	['MOH-42120']	[]	[8.83906623196381, 79.9901192645849]	13
LK-4215	Musali	LK	LK-4	LK-42	LK-4215	EC-11	475.0	8119	LK.MB.MU	['LK-4215005', 'LK-4215010', 'LK-4215015', 'LK-4215020', 'LK-4215025', 'LK-4215030', 'LK-4215035', 'LK-4215040', 'LK-4215045', 'LK-4215050', 'LK-4215055', 'LK-4215060', 'LK-4215065', 'LK-4215070', 'LK-4215075', 'LK-4215080', 'LK-4215085', 'LK-4215090', 'LK-4215095', 'LK-4215100']	['EC-11A', 'LK-42']	['LG-42150', 'MOH-42150']	[]	[8.676405507584947, 80.02068825568469]	43
LK-4303	Vavuniya North	LK	LK-4	LK-43	LK-4303	EC-11	745.0	11578	LK.VA.VN	['MOH-43031', 'MOH-43032']	['EC-11B', 'LK-43']	['LG-43030']	[]	[9.00727974774446, 80.56891021045855]	73
LK-4306	Vavuniya South	LK	LK-4	LK-43	LK-4306	EC-11	200.0	13118	LK.VA.VS	['LK-4306005', 'LK-4306010', 'LK-4306015', 'LK-4306020', 'LK-4306025', 'LK-4306030', 'LK-4306035', 'LK-4306040', 'LK-4306045', 'LK-4306050', 'LK-4306055', 'LK-4306060', 'LK-4306065', 'LK-4306070', 'LK-4306075', 'LK-4306080', 'LK-4306085', 'LK-4306090', 'LK-4306095', 'LK-4306100']	['EC-11B', 'LK-43']	['LG-43060', 'MOH-43060']	[]	[8.736665196800072, 80.51311619166188]	101
LK-4309	Vavuniya	LK	LK-4	LK-43	LK-4309	EC-11	614.0	117533	LK.VA.VA	['LG-43091', 'LG-43092']	['EC-11B', 'LK-43']	['MOH-43090']	[]	[8.833596834685332, 80.4565088543402]	77
LK-4312	Vengalacheddikulam	LK	LK-4	LK-43	LK-4312	EC-11	408.0	29886	LK.VA.VE	['LK-4312005', 'LK-4312010', 'LK-4312015', 'LK-4312020', 'LK-4312025', 'LK-4312030', 'LK-4312035', 'LK-4312040', 'LK-4312045', 'LK-4312050', 'LK-4312055', 'LK-4312060', 'LK-4312065', 'LK-4312070', 'LK-4312075', 'LK-4312080', 'LK-4312085', 'LK-4312090', 'LK-4312095', 'LK-4312100']	['EC-11B', 'LK-43']	['LG-43120', 'MOH-43120']	[]	[8.692121730557718, 80.2970061504431]	44
LK-4403	Thunukkai	LK	LK-4	LK-44	LK-4403	EC-11	329.0	9699	LK.MP.TH	['LK-4403005', 'LK-4403010', 'LK-4403015', 'LK-4403020', 'LK-4403025', 'LK-4403030', 'LK-4403035', 'LK-4403040', 'LK-4403045', 'LK-4403050', 'LK-4403055', 'LK-4403060', 'LK-4403065', 'LK-4403070', 'LK-4403075', 'LK-4403080', 'LK-4403085', 'LK-4403090', 'LK-4403095', 'LK-4403100']	['EC-11C', 'LK-44']	['LG-44030', 'MOH-44030']	[]	[9.221367975759922, 80.28682714928969]	34
LK-4406	Manthai East	LK	LK-4	LK-44	LK-4406	EC-11	490.0	7117	LK.MP.ME	['LK-4406005', 'LK-4406010', 'LK-4406015', 'LK-4406020', 'LK-4406025', 'LK-4406030', 'LK-4406035', 'LK-4406040', 'LK-4406045', 'LK-4406050', 'LK-4406055', 'LK-4406060', 'LK-4406065', 'LK-4406070', 'LK-4406075']	['EC-11C', 'LK-44']	['LG-44060', 'MOH-44060']	[]	[9.052984247637012, 80.30959120289263]	50
LK-4409	Puthukkudiyiruppu	LK	LK-4	LK-44	LK-4409	EC-11	1009.0	23824	LK.MP.PU	['LK-4409005', 'LK-4409010', 'LK-4409015', 'LK-4409020', 'LK-4409025', 'LK-4409030', 'LK-4409035', 'LK-4409040', 'LK-4409045', 'LK-4409050', 'LK-4409055', 'LK-4409060', 'LK-4409065', 'LK-4409070', 'LK-4409075', 'LK-4409080', 'LK-4409085', 'LK-4409090', 'LK-4409095']	['LG-44091']	['MOH-44090']	[]	[9.308118987804432, 80.61610533454751]	47
LK-4412	Oddusuddan	LK	LK-4	LK-44	LK-4412	EC-11	664.75	15721	LK.MP.OD	['LK-4412005', 'LK-4412010', 'LK-4412015', 'LK-4412020', 'LK-4412025', 'LK-4412030', 'LK-4412035', 'LK-4412040', 'LK-4412045', 'LK-4412050', 'LK-4412055', 'LK-4412060', 'LK-4412065', 'LK-4412070', 'LK-4412075', 'LK-4412080', 'LK-4412085', 'LK-4412090', 'LK-4412095', 'LK-4412100', 'LK-4412105', 'LK-4412110', 'LK-4412115', 'LK-4412120', 'LK-4412125', 'LK-4412130', 'LK-4412135']	['LG-44091']	['MOH-44120']	[]	[9.18721311161444, 80.53197110464812]	74
LK-4415	Maritimepattu	LK	LK-4	LK-44	LK-4415	EC-11	789.0	28973	LK.MP.MP	['LK-4415005', 'LK-4415010', 'LK-4415015', 'LK-4415020', 'LK-4415025', 'LK-4415030', 'LK-4415035', 'LK-4415040', 'LK-4415045', 'LK-4415050', 'LK-4415055', 'LK-4415060', 'LK-4415065', 'LK-4415070', 'LK-4415075', 'LK-4415080', 'LK-4415085', 'LK-4415090', 'LK-4415095', 'LK-4415100', 'LK-4415105', 'LK-4415110', 'LK-4415115', 'LK-4415120', 'LK-4415125', 'LK-4415130', 'LK-4415135', 'LK-4415140', 'LK-4415145', 'LK-4415150', 'LK-4415155', 'LK-4415160', 'LK-4415165', 'LK-4415170', 'LK-4415175', 'LK-4415180', 'LK-4415185', 'LK-4415190', 'LK-4415195', 'LK-4415200', 'LK-4415205', 'LK-4415210', 'LK-4415215', 'LK-4415220', 'LK-4415225', 'LK-4415230']	['EC-11C', 'LK-44']	['LG-44150', 'MOH-44150']	[]	[9.165278965999422, 80.79189877721572]	47
LK-4418	Welioya	LK	LK-4	LK-44	LK-4418	EC-11	183.34	6904	LK.MP.WE	['LK-4418005', 'LK-4418010', 'LK-4418015', 'LK-4418020', 'LK-4418025', 'LK-4418030', 'LK-4418035', 'LK-4418040', 'LK-4418045']	['EC-11C', 'LK-44']	[]	[]	[8.976043820503953, 80.77068326370855]	30
LK-4503	Pachchilaipalli	LK	LK-4	LK-45	LK-4503	EC-10	164.0	8530	LK.KL.PA	['LK-4503005', 'LK-4503010', 'LK-4503015', 'LK-4503020', 'LK-4503025', 'LK-4503030', 'LK-4503035', 'LK-4503040', 'LK-4503045', 'LK-4503050', 'LK-4503055', 'LK-4503060', 'LK-4503065', 'LK-4503070', 'LK-4503075', 'LK-4503080', 'LK-4503085', 'LK-4503090']	['EC-10K', 'LK-45']	['LG-45030', 'MOH-45030']	[]	[9.58801945434909, 80.35662883230063]	9
LK-4506	Kandavalai	LK	LK-4	LK-45	LK-4506	EC-10	318.0	23194	LK.KL.KN	['LK-4506005', 'LK-4506010', 'LK-4506015', 'LK-4506020', 'LK-4506025', 'LK-4506030', 'LK-4506035', 'LK-4506040', 'LK-4506045', 'LK-4506050', 'LK-4506055', 'LK-4506060', 'LK-4506065', 'LK-4506070', 'LK-4506075', 'LK-4506080']	['LG-45061']	['MOH-45060']	[]	[9.44338646633085, 80.4814696614824]	9
LK-4509	Karachchi	LK	LK-4	LK-45	LK-4509	EC-10	358.0	61484	LK.KL.KR	['LK-4509005', 'LK-4509010', 'LK-4509015', 'LK-4509020', 'LK-4509025', 'LK-4509030', 'LK-4509035', 'LK-4509040', 'LK-4509045', 'LK-4509050', 'LK-4509055', 'LK-4509060', 'LK-4509065', 'LK-4509070', 'LK-4509075', 'LK-4509080', 'LK-4509085', 'LK-4509090', 'LK-4509095', 'LK-4509100', 'LK-4509105', 'LK-4509110', 'LK-4509115', 'LK-4509120', 'LK-4509125', 'LK-4509130', 'LK-4509135', 'LK-4509140', 'LK-4509145', 'LK-4509150', 'LK-4509155', 'LK-4509160', 'LK-4509165', 'LK-4509170', 'LK-4509175', 'LK-4509180', 'LK-4509185', 'LK-4509190', 'LK-4509195', 'LK-4509200', 'LK-4509205', 'LK-4509210']	['LG-45061']	['MOH-45090']	[]	[9.369660725306778, 80.37046949843435]	36
LK-4512	Poonakary	LK	LK-4	LK-45	LK-4512	EC-10	439.0	20302	LK.KL.PO	['LK-4512005', 'LK-4512010', 'LK-4512015', 'LK-4512020', 'LK-4512025', 'LK-4512030', 'LK-4512035', 'LK-4512040', 'LK-4512045', 'LK-4512050', 'LK-4512055', 'LK-4512060', 'LK-4512065', 'LK-4512070', 'LK-4512075', 'LK-4512080', 'LK-4512085', 'LK-4512090', 'LK-4512095']	['EC-10K', 'LK-45']	['LG-45120', 'MOH-45120']	[]	[9.384001662835878, 80.18032224149171]	8
LK-5103	Koralai Pattu North (Vaharai)	LK	LK-5	LK-51	LK-5103	EC-12	589.0	21537	LK.BC.KO	['LK-5103005', 'LK-5103010', 'LK-5103015', 'LK-5103020', 'LK-5103025', 'LK-5103030', 'LK-5103035', 'LK-5103040', 'LK-5103045', 'LK-5103050', 'LK-5103055', 'LK-5103060', 'LK-5103065', 'LK-5103070', 'LK-5103075', 'LK-5103080']	['EC-12A']	['LG-51030', 'MOH-51030']	[]	[8.084551693085176, 81.395151760859]	4
LK-5104	Koralai Pattu Central	LK	LK-5	LK-51	LK-5104	EC-12	35.0	25687	LK.BC.KU	['LK-5104005', 'LK-5104045', 'MOH-51040']	['EC-12A']	[]	['LG-51041', 'LG-51042']	[7.959911545749758, 81.41784739526886]	35
LK-5106	Koralai Pattu  West (Oddamavadi)	LK	LK-5	LK-51	LK-5106	EC-12	17.0	22182	LK.BC.KT	['LK-5106005', 'LK-5106010', 'LK-5106015', 'LK-5106020', 'LK-5106025', 'LK-5106035', 'MOH-51060']	['EC-12A']	[]	['LG-51042']	[7.922098198198791, 81.49415707913467]	4
