entity_id	total_population	male	female 
LK-2233065	336.0	162.0	174.0
LK-2233070	632.0	300.0	332.0
LK-2233075	458.0	201.0	257.0
LK-2233080	440.0	214.0	226.0
LK-2233085	688.0	334.0	354.0
LK-2233090	542.0	268.0	274.0
LK-2233095	844.0	412.0	432.0
LK-2233100	939.0	431.0	508.0
LK-2233105	1632.0	777.0	855.0
LK-2233110	1917.0	911.0	1006.0
LK-2233115	1538.0	731.0	807.0
LK-2233120	478.0	220.0	258.0
LK-2233125	592.0	287.0	305.0
LK-2233130	505.0	239.0	266.0
LK-2233135	918.0	441.0	477.0
LK-2233140	1624.0	782.0	842.0
LK-2233145	1478.0	729.0	749.0
LK-2233150	2240.0	1060.0	1180.0
LK-2233155	894.0	405.0	489.0
LK-2233160	1141.0	525.0	616.0
LK-2233165	980.0	459.0	521.0
LK-2233170	1405.0	676.0	729.0
LK-2233175	1470.0	692.0	778.0
LK-2233180	2118.0	990.0	1128.0
LK-2233185	1827.0	890.0	937.0
LK-2233190	1472.0	689.0	783.0
LK-2233195	1088.0	480.0	608.0
LK-2233200	2170.0	1017.0	1153.0
LK-2233205	884.0	417.0	467.0
LK-2233210	1064.0	501.0	563.0
LK-2233215	636.0	310.0	326.0
LK-2233220	880.0	428.0	452.0
LK-2233225	2162.0	1011.0	1151.0
LK-2233230	2168.0	1060.0	1108.0
LK-2233235	748.0	345.0	403.0
LK-2233240	822.0	403.0	419.0
LK-2233245	671.0	331.0	340.0
LK-2233250	1446.0	678.0	768.0
LK-2233255	981.0	443.0	538.0
LK-2233260	511.0	249.0	262.0
LK-2233265	399.0	195.0	204.0
LK-2233270	664.0	326.0	338.0
LK-2233275	595.0	278.0	317.0
LK-2233280	439.0	207.0	232.0
LK-2233285	1487.0	665.0	822.0
LK-2233290	1098.0	474.0	624.0
LK-2233295	2454.0	1131.0	1323.0
LK-2233300	640.0	273.0	367.0
LK-2233305	640.0	284.0	356.0
LK-2233310	864.0	407.0	457.0
LK-2233315	477.0	218.0	259.0
LK-2233320	915.0	419.0	496.0
LK-2233325	1204.0	602.0	602.0
LK-2233330	1089.0	504.0	585.0
LK-2233335	682.0	323.0	359.0
LK-2233340	609.0	297.0	312.0
LK-2233345	557.0	257.0	300.0
LK-2233350	1322.0	643.0	679.0
LK-2233355	416.0	188.0	228.0
LK-2233360	497.0	241.0	256.0
LK-2233365	468.0	202.0	266.0
LK-23	711644.0	340347.0	371297.0
LK-2303	101180.0	48527.0	52653.0
LK-2303005	464.0	209.0	255.0
LK-2303010	659.0	316.0	343.0
LK-2303015	1563.0	693.0	870.0
LK-2303020	730.0	333.0	397.0
LK-2303025	1010.0	452.0	558.0
LK-2303030	949.0	460.0	489.0
LK-2303035	528.0	254.0	274.0
LK-2303040	992.0	468.0	524.0
LK-2303045	1359.0	649.0	710.0
LK-2303050	1727.0	826.0	901.0
LK-2303055	3353.0	1636.0	1717.0
LK-2303060	1672.0	825.0	847.0
LK-2303065	2947.0	1470.0	1477.0
LK-2303070	2027.0	957.0	1070.0
LK-2303075	1519.0	724.0	795.0
LK-2303080	1021.0	497.0	524.0
LK-2303085	1033.0	519.0	514.0
LK-2303090	852.0	395.0	457.0
LK-2303095	1108.0	519.0	589.0
LK-2303100	1115.0	527.0	588.0
LK-2303105	432.0	207.0	225.0
LK-2303110	795.0	386.0	409.0
LK-2303115	289.0	144.0	145.0
LK-2303120	332.0	153.0	179.0
LK-2303125	560.0	257.0	303.0
LK-2303130	951.0	431.0	520.0
LK-2303135	1789.0	823.0	966.0
LK-2303140	1800.0	832.0	968.0
LK-2303145	1099.0	514.0	585.0
LK-2303150	1714.0	798.0	916.0
LK-2303155	1504.0	756.0	748.0
LK-2303160	359.0	174.0	185.0
LK-2303165	1202.0	571.0	631.0
LK-2303170	759.0	374.0	385.0
LK-2303175	602.0	283.0	319.0
LK-2303180	984.0	501.0	483.0
LK-2303185	897.0	428.0	469.0
LK-2303190	292.0	131.0	161.0
LK-2303195	313.0	161.0	152.0
LK-2303200	58.0	33.0	25.0
LK-2303205	408.0	199.0	209.0
LK-2303210	360.0	181.0	179.0
LK-2303215	622.0	294.0	328.0
LK-2303220	483.0	241.0	242.0
LK-2303225	447.0	209.0	238.0
LK-2303230	1087.0	495.0	592.0
LK-2303235	680.0	335.0	345.0
LK-2303240	666.0	310.0	356.0
LK-2303245	2368.0	1158.0	1210.0
LK-2303250	2512.0	1225.0	1287.0
LK-2303255	1077.0	571.0	506.0
LK-2303260	366.0	197.0	169.0
LK-2303265	690.0	346.0	344.0
LK-2303270	413.0	184.0	229.0
LK-2303275	418.0	201.0	217.0
LK-2303280	553.0	264.0	289.0
LK-2303285	610.0	300.0	310.0
LK-2303290	561.0	274.0	287.0
LK-2303295	1127.0	527.0	600.0
LK-2303300	609.0	295.0	314.0
LK-2303305	1348.0	673.0	675.0
LK-2303310	2925.0	1365.0	1560.0
LK-2303315	309.0	145.0	164.0
LK-2303320	508.0	246.0	262.0
LK-2303325	542.0	257.0	285.0
LK-2303330	289.0	127.0	162.0
LK-2303335	660.0	321.0	339.0
LK-2303340	496.0	239.0	257.0
LK-2303345	651.0	326.0	325.0
LK-2303350	745.0	357.0	388.0
LK-2303355	546.0	278.0	268.0
LK-2303360	596.0	293.0	303.0
LK-2303365	288.0	151.0	137.0
LK-2303370	1422.0	699.0	723.0
LK-2303375	3094.0	1561.0	1533.0
LK-2303380	963.0	476.0	487.0
LK-2303385	595.0	296.0	299.0
LK-2303390	696.0	327.0	369.0
LK-2303395	3897.0	1891.0	2006.0
LK-2303400	2831.0	1344.0	1487.0
LK-2303405	1119.0	513.0	606.0
LK-2303410	3151.0	1474.0	1677.0
LK-2303415	461.0	222.0	239.0
LK-2303420	2185.0	1067.0	1118.0
LK-2303425	464.0	223.0	241.0
LK-2303430	431.0	204.0	227.0
LK-2303435	660.0	314.0	346.0
LK-2303440	904.0	438.0	466.0
LK-2303445	517.0	256.0	261.0
LK-2303450	468.0	212.0	256.0
LK-2303455	1229.0	545.0	684.0
LK-2303460	1678.0	769.0	909.0
LK-2303465	247.0	130.0	117.0
LK-2303470	585.0	288.0	297.0
LK-2303475	1412.0	678.0	734.0
LK-2303480	2852.0	1330.0	1522.0
LK-2306	88528.0	42156.0	46372.0
LK-2306005	452.0	217.0	235.0
LK-2306010	570.0	278.0	292.0
LK-2306015	828.0	390.0	438.0
LK-2306020	991.0	482.0	509.0
LK-2306025	1240.0	591.0	649.0
LK-2306030	626.0	305.0	321.0
LK-2306035	672.0	314.0	358.0
LK-2306040	170.0	82.0	88.0
LK-2306045	348.0	172.0	176.0
LK-2306050	172.0	75.0	97.0
LK-2306055	809.0	373.0	436.0
LK-2306060	799.0	367.0	432.0
LK-2306065	704.0	351.0	353.0
LK-2306070	976.0	460.0	516.0
LK-2306075	398.0	179.0	219.0
LK-2306080	552.0	252.0	300.0
LK-2306085	504.0	224.0	280.0
LK-2306090	800.0	374.0	426.0
LK-2306095	393.0	198.0	195.0
LK-2306100	719.0	353.0	366.0
LK-2306105	317.0	163.0	154.0
LK-2306110	447.0	211.0	236.0
LK-2306115	491.0	221.0	270.0
LK-2306120	489.0	233.0	256.0
LK-2306125	589.0	292.0	297.0
LK-2306130	848.0	409.0	439.0
LK-2306135	427.0	214.0	213.0
LK-2306140	885.0	500.0	385.0
LK-2306145	532.0	249.0	283.0
LK-2306150	774.0	371.0	403.0
LK-2306155	738.0	352.0	386.0
LK-2306160	708.0	320.0	388.0
LK-2306165	994.0	451.0	543.0
LK-2306170	764.0	351.0	413.0
LK-2306175	689.0	322.0	367.0
LK-2306180	623.0	298.0	325.0
LK-2306185	695.0	375.0	320.0
LK-2306190	642.0	294.0	348.0
LK-2306195	701.0	352.0	349.0
LK-2306200	736.0	340.0	396.0
LK-2306205	658.0	297.0	361.0
LK-2306210	512.0	240.0	272.0
LK-2306215	434.0	206.0	228.0
LK-2306220	773.0	379.0	394.0
LK-2306225	1441.0	663.0	778.0
LK-2306230	478.0	224.0	254.0
LK-2306235	711.0	363.0	348.0
LK-2306240	576.0	245.0	331.0
LK-2306245	744.0	352.0	392.0
LK-2306250	481.0	222.0	259.0
LK-2306255	618.0	291.0	327.0
LK-2306260	278.0	130.0	148.0
LK-2306265	532.0	258.0	274.0
LK-2306270	587.0	261.0	326.0
LK-2306275	619.0	302.0	317.0
LK-2306280	380.0	191.0	189.0
LK-2306285	251.0	123.0	128.0
LK-2306290	447.0	198.0	249.0
LK-2306295	1628.0	790.0	838.0
LK-2306300	937.0	437.0	500.0
LK-2306305	387.0	185.0	202.0
LK-2306310	546.0	259.0	287.0
LK-2306315	749.0	345.0	404.0
LK-2306320	1995.0	974.0	1021.0
LK-2306325	671.0	330.0	341.0
LK-2306330	748.0	337.0	411.0
LK-2306335	308.0	146.0	162.0
LK-2306340	792.0	365.0	427.0
LK-2306345	718.0	345.0	373.0
LK-2306350	487.0	229.0	258.0
LK-2306355	495.0	244.0	251.0
LK-2306360	608.0	277.0	331.0
LK-2306365	582.0	279.0	303.0
LK-2306370	851.0	399.0	452.0
LK-2306375	428.0	216.0	212.0
LK-2306380	408.0	207.0	201.0
LK-2306385	486.0	245.0	241.0
LK-2306390	382.0	186.0	196.0
LK-2306395	468.0	230.0	238.0
LK-2306400	386.0	159.0	227.0
LK-2306405	362.0	159.0	203.0
LK-2306410	378.0	181.0	197.0
LK-2306415	183.0	83.0	100.0
LK-2306420	506.0	242.0	264.0
LK-2306425	443.0	207.0	236.0
LK-2306430	3203.0	1489.0	1714.0
LK-2306435	366.0	172.0	194.0
LK-2306440	658.0	308.0	350.0
LK-2306445	467.0	229.0	238.0
LK-2306450	799.0	388.0	411.0
LK-2306455	885.0	413.0	472.0
LK-2306460	643.0	296.0	347.0
LK-2306465	289.0	117.0	172.0
LK-2306470	633.0	299.0	334.0
LK-2306475	711.0	334.0	377.0
LK-2306480	790.0	361.0	429.0
LK-2306485	696.0	326.0	370.0
LK-2306490	599.0	279.0	320.0
LK-2306495	824.0	380.0	444.0
LK-2306500	668.0	307.0	361.0
LK-2306505	643.0	303.0	340.0
LK-2306510	134.0	75.0	59.0
LK-2306515	1853.0	878.0	975.0
LK-2306520	2334.0	1133.0	1201.0
LK-2306525	166.0	76.0	90.0
LK-2306530	1232.0	561.0	671.0
LK-2306535	442.0	219.0	223.0
LK-2306540	793.0	381.0	412.0
LK-2306545	519.0	229.0	290.0
LK-2306550	776.0	366.0	410.0
LK-2306555	291.0	136.0	155.0
LK-2306560	384.0	172.0	212.0
LK-2306565	250.0	124.0	126.0
LK-2306570	568.0	271.0	297.0
LK-2306575	3112.0	1522.0	1590.0
LK-2306580	214.0	112.0	102.0
LK-2306585	343.0	147.0	196.0
LK-2306590	472.0	217.0	255.0
LK-2306595	600.0	275.0	325.0
LK-2306600	293.0	145.0	148.0
LK-2306605	511.0	248.0	263.0
LK-2306610	536.0	266.0	270.0
LK-2306615	664.0	320.0	344.0
LK-2306620	525.0	268.0	257.0
LK-2306625	458.0	230.0	228.0
LK-2306630	480.0	220.0	260.0
LK-2306635	1311.0	644.0	667.0
LK-2306640	935.0	479.0	456.0
LK-2306645	913.0	458.0	455.0
LK-2306650	551.0	272.0	279.0
LK-2306655	730.0	355.0	375.0
LK-2309	104119.0	49878.0	54241.0
LK-2309005	548.0	286.0	262.0
LK-2309010	259.0	122.0	137.0
LK-2309015	365.0	177.0	188.0
LK-2309020	298.0	139.0	159.0
LK-2309025	740.0	358.0	382.0
LK-2309030	500.0	240.0	260.0
LK-2309035	504.0	253.0	251.0
LK-2309040	340.0	161.0	179.0
LK-2309045	465.0	224.0	241.0
LK-2309050	683.0	338.0	345.0
LK-2309055	425.0	208.0	217.0
LK-2309060	322.0	149.0	173.0
LK-2309065	394.0	194.0	200.0
LK-2309070	189.0	98.0	91.0
LK-2309075	460.0	207.0	253.0
LK-2309080	393.0	191.0	202.0
LK-2309085	448.0	226.0	222.0
LK-2309090	665.0	330.0	335.0
LK-2309095	779.0	367.0	412.0
LK-2309100	338.0	154.0	184.0
LK-2309105	213.0	116.0	97.0
LK-2309110	133.0	60.0	73.0
LK-2309115	311.0	145.0	166.0
LK-2309120	387.0	181.0	206.0
LK-2309125	855.0	396.0	459.0
LK-2309130	570.0	254.0	316.0
LK-2309135	963.0	440.0	523.0
LK-2309140	570.0	273.0	297.0
LK-2309145	785.0	362.0	423.0
LK-2309150	186.0	79.0	107.0
LK-2309155	608.0	294.0	314.0
LK-2309160	418.0	204.0	214.0
LK-2309165	587.0	279.0	308.0
LK-2309170	616.0	300.0	316.0
LK-2309175	385.0	190.0	195.0
LK-2309180	519.0	245.0	274.0
LK-2309185	407.0	198.0	209.0
LK-2309190	581.0	292.0	289.0
LK-2309195	878.0	432.0	446.0
LK-2309200	698.0	340.0	358.0
LK-2309205	474.0	215.0	259.0
LK-2309210	458.0	216.0	242.0
LK-2309215	582.0	273.0	309.0
LK-2309220	544.0	272.0	272.0
LK-2309225	508.0	235.0	273.0
LK-2309230	581.0	266.0	315.0
LK-2309235	1869.0	902.0	967.0
LK-2309240	283.0	134.0	149.0
LK-2309245	369.0	174.0	195.0
LK-2309250	302.0	141.0	161.0
LK-2309255	934.0	429.0	505.0
LK-2309260	889.0	408.0	481.0
LK-2309265	1161.0	589.0	572.0
LK-2309270	2196.0	1035.0	1161.0
LK-2309275	515.0	208.0	307.0
LK-2309280	699.0	302.0	397.0
LK-2309285	446.0	204.0	242.0
LK-2309290	627.0	282.0	345.0
LK-2309295	983.0	445.0	538.0
LK-2309300	934.0	433.0	501.0
LK-2309305	691.0	347.0	344.0
LK-2309310	583.0	272.0	311.0
LK-2309315	594.0	278.0	316.0
LK-2309320	421.0	181.0	240.0
LK-2309325	311.0	152.0	159.0
LK-2309330	499.0	241.0	258.0
LK-2309335	386.0	186.0	200.0
LK-2309340	605.0	269.0	336.0
LK-2309345	431.0	212.0	219.0
LK-2309350	669.0	320.0	349.0
LK-2309355	849.0	416.0	433.0
LK-2309360	602.0	285.0	317.0
LK-2309365	2688.0	1287.0	1401.0
LK-2309370	1130.0	581.0	549.0
LK-2309375	4993.0	2421.0	2572.0
LK-2309380	1511.0	756.0	755.0
LK-2309385	2389.0	1199.0	1190.0
LK-2309390	2425.0	1159.0	1266.0
LK-2309395	893.0	412.0	481.0
LK-2309400	367.0	167.0	200.0
LK-2309405	517.0	251.0	266.0
LK-2309410	328.0	148.0	180.0
LK-2309415	411.0	180.0	231.0
LK-2309420	322.0	147.0	175.0
LK-2309425	399.0	192.0	207.0
LK-2309430	409.0	206.0	203.0
LK-2309435	616.0	304.0	312.0
LK-2309440	872.0	401.0	471.0
LK-2309445	449.0	205.0	244.0
LK-2309450	182.0	86.0	96.0
LK-2309455	447.0	206.0	241.0
LK-2309460	612.0	283.0	329.0
LK-2309465	475.0	220.0	255.0
LK-2309470	596.0	262.0	334.0
LK-2309475	411.0	199.0	212.0
LK-2309480	260.0	109.0	151.0
LK-2309485	534.0	266.0	268.0
LK-2309490	1434.0	718.0	716.0
LK-2309495	367.0	184.0	183.0
LK-2309500	397.0	180.0	217.0
LK-2309505	876.0	420.0	456.0
LK-2309510	3127.0	1540.0	1587.0
LK-2309515	3342.0	1635.0	1707.0
LK-2309520	1469.0	698.0	771.0
LK-2309525	797.0	414.0	383.0
LK-2309530	342.0	164.0	178.0
LK-2309535	676.0	330.0	346.0
LK-2309540	397.0	175.0	222.0
LK-2309545	679.0	331.0	348.0
LK-2309550	766.0	352.0	414.0
LK-2309555	382.0	174.0	208.0
LK-2309560	491.0	225.0	266.0
LK-2309565	535.0	254.0	281.0
LK-2309570	1084.0	504.0	580.0
LK-2309575	2585.0	1230.0	1355.0
LK-2309580	2491.0	1166.0	1325.0
LK-2309585	1914.0	968.0	946.0
LK-2309590	1043.0	527.0	516.0
LK-2309595	884.0	427.0	457.0
LK-2309600	3243.0	1619.0	1624.0
LK-2309605	444.0	203.0	241.0
LK-2309610	1016.0	468.0	548.0
LK-2309615	2312.0	1115.0	1197.0
LK-2309620	3418.0	1618.0	1800.0
LK-2309625	1592.0	768.0	824.0
LK-2312	212094.0	102338.0	109756.0
LK-2312005	3976.0	1900.0	2076.0
LK-2312010	2319.0	1079.0	1240.0
LK-2312015	3896.0	1853.0	2043.0
LK-2312020	3393.0	1631.0	1762.0
LK-2312025	3150.0	1513.0	1637.0
LK-2312030	3333.0	1639.0	1694.0
LK-2312035	2757.0	1372.0	1385.0
LK-2312040	4463.0	2145.0	2318.0
LK-2312045	3758.0	1840.0	1918.0
LK-2312050	1426.0	663.0	763.0
LK-2312055	2853.0	1401.0	1452.0
LK-2312060	2273.0	1080.0	1193.0
LK-2312065	3143.0	1508.0	1635.0
LK-2312070	2481.0	1353.0	1128.0
LK-2312075	1408.0	691.0	717.0
LK-2312080	3465.0	1726.0	1739.0
LK-2312085	3381.0	1629.0	1752.0
LK-2312090	4111.0	2077.0	2034.0
LK-2312095	3227.0	1545.0	1682.0
LK-2312100	4513.0	2036.0	2477.0
LK-2312105	3214.0	1527.0	1687.0
LK-2312110	4609.0	2228.0	2381.0
LK-2312115	5044.0	2349.0	2695.0
LK-2312120	3724.0	1766.0	1958.0
LK-2312125	4065.0	1902.0	2163.0
LK-2312130	3942.0	1875.0	2067.0
LK-2312135	2965.0	1448.0	1517.0
LK-2312140	2309.0	1082.0	1227.0
LK-2312145	7545.0	3733.0	3812.0
LK-2312150	3522.0	1718.0	1804.0
LK-2312155	3860.0	1931.0	1929.0
LK-2312160	1667.0	804.0	863.0
LK-2312165	1290.0	708.0	582.0
LK-2312170	4292.0	2016.0	2276.0
LK-2312175	2216.0	1044.0	1172.0
LK-2312180	2072.0	1014.0	1058.0
LK-2312185	1751.0	846.0	905.0
LK-2312190	1222.0	619.0	603.0
LK-2312195	1431.0	695.0	736.0
LK-2312200	887.0	438.0	449.0
LK-2312205	3316.0	1605.0	1711.0
LK-2312210	1352.0	667.0	685.0
LK-2312215	1815.0	867.0	948.0
LK-2312220	2816.0	1398.0	1418.0
LK-2312225	1829.0	857.0	972.0
LK-2312230	1093.0	512.0	581.0
LK-2312235	1408.0	705.0	703.0
LK-2312240	2972.0	1413.0	1559.0
LK-2312245	3653.0	1714.0	1939.0
LK-2312250	3967.0	1876.0	2091.0
LK-2312255	5022.0	2399.0	2623.0
LK-2312260	3541.0	1682.0	1859.0
LK-2312265	2764.0	1294.0	1470.0
LK-2312270	3264.0	1547.0	1717.0
LK-2312275	3217.0	1584.0	1633.0
LK-2312280	3989.0	1901.0	2088.0
LK-2312285	2419.0	1142.0	1277.0
LK-2312290	1387.0	662.0	725.0
LK-2312295	1226.0	608.0	618.0
LK-2312300	2012.0	978.0	1034.0
LK-2312305	774.0	404.0	370.0
LK-2312310	1757.0	936.0	821.0
LK-2312315	2731.0	1300.0	1431.0
LK-2312320	3059.0	1495.0	1564.0
LK-2312325	2780.0	1387.0	1393.0
LK-2312330	4123.0	1952.0	2171.0
LK-2312335	2335.0	1096.0	1239.0
LK-2312340	3811.0	1776.0	2035.0
LK-2312345	3904.0	1920.0	1984.0
LK-2312350	2143.0	1064.0	1079.0
LK-2312355	2820.0	1326.0	1494.0
LK-2312360	3842.0	1847.0	1995.0
LK-2315	205723.0	97448.0	108275.0
LK-2315005	800.0	361.0	439.0
LK-2315010	1119.0	473.0	646.0
LK-2315015	1677.0	770.0	907.0
LK-2315020	1155.0	508.0	647.0
LK-2315025	1250.0	562.0	688.0
LK-2315030	2292.0	1024.0	1268.0
LK-2315035	1505.0	730.0	775.0
LK-2315040	1587.0	694.0	893.0
LK-2315045	1501.0	739.0	762.0
LK-2315050	861.0	393.0	468.0
LK-2315055	1154.0	525.0	629.0
LK-2315060	1324.0	604.0	720.0
LK-2315065	706.0	352.0	354.0
LK-2315070	812.0	390.0	422.0
LK-2315075	948.0	430.0	518.0
LK-2315080	1093.0	498.0	595.0
LK-2315085	990.0	433.0	557.0
LK-2315090	822.0	362.0	460.0
LK-2315095	674.0	301.0	373.0
LK-2315100	2867.0	1384.0	1483.0
LK-2315105	1703.0	769.0	934.0
LK-2315110	919.0	434.0	485.0
LK-2315115	1274.0	595.0	679.0
LK-2315120	505.0	226.0	279.0
LK-2315125	1164.0	530.0	634.0
LK-2315130	1742.0	814.0	928.0
LK-2315135	941.0	426.0	515.0
LK-2315140	1458.0	688.0	770.0
LK-2315145	884.0	408.0	476.0
LK-2315150	1066.0	526.0	540.0
LK-2315155	677.0	309.0	368.0
LK-2315160	5690.0	2674.0	3016.0
LK-2315165	3598.0	1701.0	1897.0
LK-2315170	4977.0	2362.0	2615.0
LK-2315175	4414.0	2060.0	2354.0
LK-2315180	6172.0	2887.0	3285.0
LK-2315185	3019.0	1439.0	1580.0
LK-2315190	4941.0	2376.0	2565.0
LK-2315195	3762.0	1737.0	2025.0
LK-2315200	2235.0	1105.0	1130.0
LK-2315205	2288.0	1126.0	1162.0
LK-2315210	2011.0	957.0	1054.0
LK-2315215	7636.0	3568.0	4068.0
LK-2315220	3481.0	1653.0	1828.0
LK-2315225	7226.0	3477.0	3749.0
LK-2315230	3339.0	1587.0	1752.0
LK-2315235	4822.0	2309.0	2513.0
LK-2315240	4115.0	1977.0	2138.0
LK-2315245	3638.0	1719.0	1919.0
LK-2315250	6612.0	3097.0	3515.0
LK-2315255	3851.0	1876.0	1975.0
LK-2315260	4507.0	2067.0	2440.0
LK-2315265	4296.0	2097.0	2199.0
LK-2315270	3084.0	1506.0	1578.0
LK-2315275	5267.0	2562.0	2705.0
LK-2315280	5950.0	2792.0	3158.0
LK-2315285	5474.0	2626.0	2848.0
LK-2315290	2303.0	1081.0	1222.0
LK-2315295	5398.0	2599.0	2799.0
LK-2315300	2248.0	1039.0	1209.0
LK-2315305	10150.0	4918.0	5232.0
LK-2315310	5003.0	2393.0	2610.0
LK-2315315	6996.0	3343.0	3653.0
LK-2315320	3033.0	1491.0	1542.0
LK-2315325	6248.0	3006.0	3242.0
LK-2315330	5231.0	2466.0	2765.0
LK-2315335	5238.0	2517.0	2721.0
LK-3	2477285.0	1194540.0	1282745.0
LK-31	1063334.0	509902.0	553432.0
LK-3103	49975.0	24084.0	25891.0
LK-3103005	557.0	332.0	225.0
LK-3103010	1154.0	565.0	589.0
LK-3103015	877.0	447.0	430.0
LK-3103020	1480.0	720.0	760.0
LK-3103025	1086.0	546.0	540.0
LK-3103030	2500.0	1190.0	1310.0
LK-3103035	1093.0	533.0	560.0
LK-3103040	789.0	413.0	376.0
LK-3103045	662.0	321.0	341.0
LK-3103050	1031.0	493.0	538.0
LK-3103055	1810.0	837.0	973.0
LK-3103060	829.0	395.0	434.0
LK-3103065	978.0	466.0	512.0
LK-3103070	735.0	357.0	378.0
LK-3103075	685.0	334.0	351.0
LK-3103080	1046.0	482.0	564.0
LK-3103085	1172.0	562.0	610.0
LK-3103090	1024.0	493.0	531.0
LK-3103095	887.0	402.0	485.0
LK-3103100	847.0	400.0	447.0
LK-3103105	739.0	352.0	387.0
LK-3103110	1624.0	796.0	828.0
LK-3103115	1425.0	662.0	763.0
LK-3103120	1071.0	495.0	576.0
LK-3103125	1036.0	502.0	534.0
LK-3103130	1194.0	569.0	625.0
LK-3103135	941.0	442.0	499.0
LK-3103140	605.0	300.0	305.0
LK-3103145	838.0	406.0	432.0
LK-3103150	579.0	262.0	317.0
LK-3103155	979.0	456.0	523.0
LK-3103160	1567.0	736.0	831.0
LK-3103165	875.0	415.0	460.0
LK-3103170	948.0	480.0	468.0
LK-3103175	545.0	256.0	289.0
LK-3103180	1203.0	569.0	634.0
LK-3103185	1606.0	772.0	834.0
LK-3103190	712.0	343.0	369.0
LK-3103195	1563.0	744.0	819.0
LK-3103200	694.0	342.0	352.0
LK-3103205	836.0	434.0	402.0
LK-3103210	685.0	353.0	332.0
LK-3103215	643.0	280.0	363.0
LK-3103220	576.0	258.0	318.0
LK-3103225	523.0	269.0	254.0
LK-3103230	875.0	428.0	447.0
LK-3103235	371.0	186.0	185.0
LK-3103240	648.0	323.0	325.0
LK-3103245	1087.0	516.0	571.0
LK-3103250	1227.0	599.0	628.0
LK-3103255	518.0	251.0	267.0
LK-3106	67432.0	31977.0	35455.0
LK-3106005	1536.0	728.0	808.0
LK-3106010	2692.0	1286.0	1406.0
LK-3106015	1550.0	738.0	812.0
LK-3106020	1262.0	617.0	645.0
LK-3106025	1746.0	867.0	879.0
LK-3106030	1105.0	548.0	557.0
LK-3106035	935.0	460.0	475.0
LK-3106040	796.0	393.0	403.0
LK-3106045	783.0	395.0	388.0
LK-3106050	1291.0	607.0	684.0
LK-3106055	627.0	291.0	336.0
LK-3106060	1149.0	503.0	646.0
LK-3106065	347.0	168.0	179.0
LK-3106070	1191.0	570.0	621.0
LK-3106075	1510.0	730.0	780.0
LK-3106080	1461.0	684.0	777.0
LK-3106085	1343.0	671.0	672.0
LK-3106090	1128.0	506.0	622.0
LK-3106095	1731.0	820.0	911.0
LK-3106100	658.0	294.0	364.0
LK-3106105	946.0	451.0	495.0
LK-3106110	1054.0	500.0	554.0
LK-3106115	953.0	440.0	513.0
LK-3106120	743.0	344.0	399.0
LK-3106125	2301.0	1076.0	1225.0
LK-3106130	1462.0	693.0	769.0
LK-3106135	2084.0	994.0	1090.0
LK-3106140	1712.0	811.0	901.0
LK-3106145	2175.0	981.0	1194.0
LK-3106150	967.0	474.0	493.0
LK-3106155	892.0	416.0	476.0
LK-3106160	709.0	348.0	361.0
LK-3106165	2387.0	1113.0	1274.0
LK-3106170	825.0	393.0	432.0
LK-3106175	853.0	399.0	454.0
LK-3106180	1103.0	533.0	570.0
LK-3106185	1855.0	922.0	933.0
LK-3106190	1172.0	531.0	641.0
LK-3106195	2306.0	1120.0	1186.0
LK-3106200	1563.0	719.0	844.0
LK-3106205	2204.0	1044.0	1160.0
LK-3106210	1479.0	685.0	794.0
LK-3106215	796.0	375.0	421.0
LK-3106220	1178.0	526.0	652.0
LK-3106225	1592.0	765.0	827.0
LK-3106230	1496.0	712.0	784.0
LK-3106235	1423.0	675.0	748.0
LK-3106240	1125.0	525.0	600.0
LK-3106245	1086.0	525.0	561.0
LK-3106250	1016.0	467.0	549.0
LK-3106255	1134.0	544.0	590.0
LK-3109	62498.0	30175.0	32323.0
LK-3109005	1706.0	842.0	864.0
LK-3109010	1449.0	699.0	750.0
LK-3109015	628.0	306.0	322.0
LK-3109020	1589.0	792.0	797.0
LK-3109025	734.0	352.0	382.0
LK-3109030	1744.0	850.0	894.0
LK-3109035	2208.0	1095.0	1113.0
LK-3109040	1634.0	793.0	841.0
LK-3109045	985.0	493.0	492.0
LK-3109050	1560.0	801.0	759.0
LK-3109055	1176.0	566.0	610.0
LK-3109060	605.0	308.0	297.0
LK-3109065	1171.0	567.0	604.0
LK-3109070	1684.0	801.0	883.0
LK-3109075	890.0	422.0	468.0
LK-3109080	853.0	404.0	449.0
LK-3109085	966.0	479.0	487.0
LK-3109090	1853.0	869.0	984.0
LK-3109095	2571.0	1248.0	1323.0
LK-3109100	1405.0	677.0	728.0
LK-3109105	2436.0	1173.0	1263.0
LK-3109110	1513.0	698.0	815.0
LK-3109115	1745.0	862.0	883.0
LK-3109120	2071.0	996.0	1075.0
LK-3109125	3849.0	1841.0	2008.0
LK-3109130	1847.0	844.0	1003.0
LK-3109135	1014.0	485.0	529.0
LK-3109140	1966.0	946.0	1020.0
LK-3109145	1669.0	783.0	886.0
LK-3109150	1113.0	520.0	593.0
LK-3109155	936.0	452.0	484.0
LK-3109160	1040.0	459.0	581.0
LK-3109165	2169.0	1065.0	1104.0
LK-3109170	2587.0	1258.0	1329.0
LK-3109175	968.0	473.0	495.0
LK-3109180	863.0	404.0	459.0
LK-3109185	1525.0	746.0	779.0
LK-3109190	1315.0	630.0	685.0
LK-3109195	3066.0	1499.0	1567.0
