entity_id	total_population 
LK-7151055	443.0
LK-7151060	417.0
LK-7151065	827.0
LK-7151070	985.0
LK-7151075	944.0
LK-7151080	782.0
LK-7151085	787.0
LK-7151090	754.0
LK-7151095	697.0
LK-7151100	750.0
LK-7151105	672.0
LK-7151110	919.0
LK-7151115	435.0
LK-7151120	680.0
LK-7151125	484.0
LK-7151130	385.0
LK-7151135	1071.0
LK-7151140	266.0
LK-7151145	1289.0
LK-7151150	558.0
LK-7151155	659.0
LK-7151160	790.0
LK-7151165	518.0
LK-7151170	913.0
LK-7151175	291.0
LK-7151180	934.0
LK-7151185	694.0
LK-7151190	468.0
LK-7151195	469.0
LK-7151200	620.0
LK-7151205	786.0
LK-7154	59241.0
LK-7154005	957.0
LK-7154010	806.0
LK-7154015	579.0
LK-7154020	467.0
LK-7154025	1378.0
LK-7154030	766.0
LK-7154035	3066.0
LK-7154040	548.0
LK-7154045	593.0
LK-7154050	1155.0
LK-7154055	1531.0
LK-7154060	1040.0
LK-7154065	652.0
LK-7154070	697.0
LK-7154075	1573.0
LK-7154080	776.0
LK-7154085	646.0
LK-7154090	477.0
LK-7154095	1069.0
LK-7154100	1277.0
LK-7154105	1221.0
LK-7154110	616.0
LK-7154115	602.0
LK-7154120	1727.0
LK-7154125	1526.0
LK-7154130	1356.0
LK-7154135	1462.0
LK-7154140	1183.0
LK-7154145	734.0
LK-7154150	562.0
LK-7154155	1937.0
LK-7154160	2783.0
LK-7154165	979.0
LK-7154170	661.0
LK-7154175	693.0
LK-7154180	674.0
LK-7154185	838.0
LK-7154190	1349.0
LK-7154195	1220.0
LK-7154200	1063.0
LK-7154205	1706.0
LK-7154210	1732.0
LK-7154215	667.0
LK-7154220	533.0
LK-7154225	1272.0
LK-7154230	450.0
LK-7154235	1352.0
LK-7154240	1067.0
LK-7154245	1758.0
LK-7154250	1116.0
LK-7154255	1204.0
LK-7154260	1340.0
LK-7154265	1805.0
LK-7157	15582.0
LK-7157005	418.0
LK-7157010	664.0
LK-7157015	965.0
LK-7157020	821.0
LK-7157025	449.0
LK-7157030	736.0
LK-7157035	811.0
LK-7157040	1128.0
LK-7157045	1005.0
LK-7157050	727.0
LK-7157055	3466.0
LK-7157060	432.0
LK-7157065	925.0
LK-7157070	891.0
LK-7157075	1016.0
LK-7157080	1128.0
LK-7160	38862.0
LK-7160005	1737.0
LK-7160010	311.0
LK-7160015	613.0
LK-7160020	1323.0
LK-7160025	1640.0
LK-7160030	1605.0
LK-7160035	1470.0
LK-7160040	1272.0
LK-7160045	820.0
LK-7160050	497.0
LK-7160055	813.0
LK-7160060	734.0
LK-7160065	4790.0
LK-7160070	1822.0
LK-7160075	819.0
LK-7160080	1149.0
LK-7160085	1169.0
LK-7160090	966.0
LK-7160095	892.0
LK-7160100	1405.0
LK-7160105	476.0
LK-7160110	983.0
LK-7160115	732.0
LK-7160120	914.0
LK-7160125	1052.0
LK-7160130	1698.0
LK-7160135	1248.0
LK-7160140	265.0
LK-7160145	949.0
LK-7160150	1529.0
LK-7160155	1297.0
LK-7160160	1872.0
LK-7163	34756.0
LK-7163005	1216.0
LK-7163010	1332.0
LK-7163015	1558.0
LK-7163020	2079.0
LK-7163025	1227.0
LK-7163030	1764.0
LK-7163035	1173.0
LK-7163040	1808.0
LK-7163045	1294.0
LK-7163050	1759.0
LK-7163055	1447.0
LK-7163060	1377.0
LK-7163065	796.0
LK-7163070	1112.0
LK-7163075	1208.0
LK-7163080	1110.0
LK-7163085	710.0
LK-7163090	1647.0
LK-7163095	1105.0
LK-7163100	606.0
LK-7163105	1173.0
LK-7163110	249.0
LK-7163115	618.0
LK-7163120	1282.0
LK-7163125	1127.0
LK-7163130	2060.0
LK-7163135	554.0
LK-7163140	244.0
LK-7163145	530.0
LK-7163150	591.0
LK-7166	34002.0
LK-7166005	1112.0
LK-7166010	946.0
LK-7166015	779.0
LK-7166020	640.0
LK-7166025	398.0
LK-7166030	1180.0
LK-7166035	959.0
LK-7166040	431.0
LK-7166045	595.0
LK-7166050	665.0
LK-7166055	783.0
LK-7166060	826.0
LK-7166065	1173.0
LK-7166070	1139.0
LK-7166075	691.0
LK-7166080	1151.0
LK-7166085	1159.0
LK-7166090	1611.0
LK-7166095	1069.0
LK-7166100	1571.0
LK-7166105	2185.0
LK-7166110	1319.0
LK-7166115	1183.0
LK-7166120	1147.0
LK-7166125	971.0
LK-7166130	932.0
LK-7166135	693.0
LK-7166140	840.0
LK-7166145	634.0
LK-7166150	920.0
LK-7166155	1172.0
LK-7166160	674.0
LK-7166165	907.0
LK-7166170	761.0
LK-7166175	786.0
LK-72	406088.0
LK-7203	64289.0
LK-7203005	1410.0
LK-7203010	1468.0
LK-7203015	1348.0
LK-7203020	844.0
LK-7203025	778.0
LK-7203030	1819.0
LK-7203035	1483.0
LK-7203040	1254.0
LK-7203045	1058.0
LK-7203050	963.0
LK-7203055	1794.0
LK-7203060	1240.0
LK-7203065	1187.0
LK-7203070	923.0
LK-7203075	2202.0
LK-7203080	863.0
LK-7203085	1504.0
LK-7203090	1888.0
LK-7203095	758.0
LK-7203100	1238.0
LK-7203105	1485.0
LK-7203110	1770.0
LK-7203115	1049.0
LK-7203120	2383.0
LK-7203125	1498.0
LK-7203130	1130.0
LK-7203135	1008.0
LK-7203140	818.0
LK-7203145	1457.0
LK-7203150	776.0
LK-7203155	828.0
LK-7203160	1365.0
LK-7203165	1028.0
LK-7203170	965.0
LK-7203175	1361.0
LK-7203180	1030.0
LK-7203185	715.0
LK-7203190	1361.0
LK-7203195	1117.0
LK-7203200	1496.0
LK-7203205	1562.0
LK-7203210	847.0
LK-7203215	1253.0
LK-7203220	963.0
LK-7203225	1167.0
LK-7203230	873.0
LK-7203235	772.0
LK-7203240	861.0
LK-7203245	1275.0
LK-7203250	1414.0
LK-7203255	778.0
LK-7203260	845.0
LK-7203265	1017.0
LK-7206	65575.0
LK-7206005	1611.0
LK-7206010	1310.0
LK-7206015	1182.0
LK-7206020	1695.0
LK-7206025	579.0
LK-7206030	1229.0
LK-7206035	2029.0
LK-7206040	1051.0
LK-7206045	2006.0
LK-7206050	862.0
LK-7206055	1666.0
LK-7206060	958.0
LK-7206065	1705.0
LK-7206070	2243.0
LK-7206075	1470.0
LK-7206080	1108.0
LK-7206085	1618.0
LK-7206090	2079.0
LK-7206095	609.0
LK-7206100	1102.0
LK-7206105	971.0
LK-7206110	1839.0
LK-7206115	1344.0
LK-7206120	1495.0
LK-7206125	1867.0
LK-7206130	1006.0
LK-7206135	1495.0
LK-7206140	1828.0
LK-7206145	1767.0
LK-7206150	1040.0
LK-7206155	1291.0
LK-7206160	2828.0
LK-7206165	1852.0
LK-7206170	1368.0
LK-7206175	1154.0
LK-7206180	1688.0
LK-7206185	1400.0
LK-7206190	948.0
LK-7206195	1418.0
LK-7206200	1455.0
LK-7206205	588.0
LK-7206210	1218.0
LK-7206215	1481.0
LK-7206220	1326.0
LK-7206225	2796.0
LK-7209	36452.0
LK-7209005	1242.0
LK-7209010	919.0
LK-7209015	1123.0
LK-7209020	1021.0
LK-7209025	486.0
LK-7209030	2227.0
LK-7209035	1369.0
LK-7209040	1100.0
LK-7209045	1003.0
LK-7209050	1270.0
LK-7209055	699.0
LK-7209060	1121.0
LK-7209065	1612.0
LK-7209070	1001.0
LK-7209075	1382.0
LK-7209080	1365.0
LK-7209085	1539.0
LK-7209090	1127.0
LK-7209095	1473.0
LK-7209100	1422.0
LK-7209105	1049.0
LK-7209110	1737.0
LK-7209115	1372.0
LK-7209120	1727.0
LK-7209125	2434.0
LK-7209130	2053.0
LK-7209135	126.0
LK-7209140	1453.0
LK-7210	33770.0
LK-7210005	2900.0
LK-7210010	527.0
LK-7210015	919.0
LK-7210020	1559.0
LK-7210025	701.0
LK-7210030	582.0
LK-7210035	5300.0
LK-7210040	1815.0
LK-7210045	551.0
LK-7210050	407.0
LK-7210055	1702.0
LK-7210060	814.0
LK-7210070	844.0
LK-7210075	470.0
LK-7210080	1353.0
LK-7210085	1075.0
LK-7210090	724.0
LK-7210095	1105.0
LK-7210100	892.0
LK-7210105	697.0
LK-7210110	857.0
LK-7210115	1106.0
LK-7210120	1494.0
LK-7210125	1405.0
LK-7210130	947.0
LK-7210135	653.0
LK-7210140	739.0
LK-7210145	597.0
LK-7210150	1035.0
LK-7212	79661.0
LK-7212005	1911.0
LK-7212010	2143.0
LK-7212015	1407.0
LK-7212020	1240.0
LK-7212025	1472.0
LK-7212030	1277.0
LK-7212035	2029.0
LK-7212040	1014.0
LK-7212045	831.0
LK-7212050	2012.0
LK-7212055	774.0
LK-7212060	953.0
LK-7212065	1094.0
LK-7212070	1203.0
LK-7212075	1657.0
LK-7212080	1755.0
LK-7212085	753.0
LK-7212090	1277.0
LK-7212095	1413.0
LK-7212100	1117.0
LK-7212105	797.0
LK-7212110	555.0
LK-7212115	1820.0
LK-7212120	2716.0
LK-7212125	949.0
LK-7212130	1170.0
LK-7212135	1434.0
LK-7212140	2317.0
LK-7212145	1003.0
LK-7212150	1105.0
LK-7212155	1281.0
LK-7212160	2055.0
LK-7212165	1943.0
LK-7212170	1357.0
LK-7212175	1038.0
LK-7212180	1564.0
LK-7212185	686.0
LK-7212190	1317.0
LK-7212195	1631.0
LK-7212200	1642.0
LK-7212205	1125.0
LK-7212210	2565.0
LK-7212215	841.0
LK-7212220	700.0
LK-7212225	2046.0
LK-7212230	767.0
LK-7212235	2151.0
LK-7212240	1567.0
LK-7212245	873.0
LK-7212250	1254.0
LK-7212255	649.0
LK-7212260	1846.0
LK-7212265	1958.0
LK-7212270	2160.0
LK-7212275	2239.0
LK-7212280	1208.0
LK-7215	82426.0
LK-7215005	1453.0
LK-7215010	1100.0
LK-7215015	949.0
LK-7215020	939.0
LK-7215025	1856.0
LK-7215030	1627.0
LK-7215035	900.0
LK-7215040	1198.0
LK-7215045	1017.0
LK-7215050	1520.0
LK-7215055	905.0
LK-7215060	1128.0
LK-7215065	585.0
LK-7215070	1124.0
LK-7215075	1046.0
LK-7215080	1003.0
LK-7215085	1558.0
LK-7215090	930.0
LK-7215095	1104.0
LK-7215100	849.0
LK-7215105	1998.0
LK-7215110	1799.0
LK-7215115	1250.0
LK-7215120	1590.0
LK-7215125	1435.0
LK-7215130	2349.0
LK-7215135	1173.0
LK-7215140	835.0
LK-7215145	1205.0
LK-7215150	1148.0
LK-7215155	1357.0
LK-7215160	1703.0
LK-7215165	996.0
LK-7215170	1856.0
LK-7215175	1755.0
LK-7215180	1175.0
LK-7215185	1528.0
LK-7215190	5118.0
LK-7215195	1643.0
LK-7215200	2364.0
LK-7215205	1477.0
LK-7215210	2600.0
LK-7215215	1470.0
LK-7215220	2005.0
LK-7215225	2122.0
LK-7215230	2077.0
LK-7215235	2472.0
LK-7215240	1782.0
LK-7215245	1482.0
LK-7215250	1330.0
LK-7215255	844.0
LK-7215260	856.0
LK-7215265	901.0
LK-7215270	1962.0
LK-7215275	1978.0
LK-7218	43915.0
LK-7218005	1780.0
LK-7218010	1641.0
LK-7218015	3176.0
LK-7218020	1517.0
LK-7218025	726.0
LK-7218030	1301.0
LK-7218035	1454.0
LK-7218040	1832.0
LK-7218045	1033.0
LK-7218050	2245.0
LK-7218055	1841.0
LK-7218060	1882.0
LK-7218065	1601.0
LK-7218070	1692.0
LK-7218075	1404.0
LK-7218080	712.0
LK-7218085	1191.0
LK-7218090	909.0
LK-7218095	1920.0
LK-7218100	2336.0
LK-7218105	703.0
LK-7218110	2136.0
LK-7218115	775.0
LK-7218120	2336.0
LK-7218125	2436.0
LK-7218130	1463.0
LK-7218135	842.0
LK-7218140	1031.0
LK-8	1266463.0
LK-81	815405.0
LK-8103	75776.0
LK-8103005	1878.0
LK-8103010	2167.0
LK-8103015	1900.0
LK-8103020	2014.0
LK-8103025	1581.0
LK-8103030	1364.0
LK-8103035	1879.0
LK-8103040	1832.0
LK-8103045	2502.0
LK-8103050	2395.0
LK-8103055	2494.0
LK-8103060	1652.0
LK-8103065	1567.0
LK-8103070	4027.0
LK-8103075	3196.0
LK-8103080	2023.0
LK-8103085	1682.0
LK-8103090	2479.0
LK-8103095	2405.0
LK-8103100	2179.0
LK-8103105	1242.0
LK-8103110	1881.0
LK-8103115	2004.0
LK-8103120	1978.0
LK-8103125	3350.0
LK-8103130	2285.0
LK-8103135	2329.0
LK-8103140	2700.0
LK-8103145	2248.0
LK-8103150	2113.0
LK-8103155	2202.0
LK-8103160	2720.0
LK-8103165	2076.0
LK-8103170	1993.0
LK-8103175	1439.0
LK-8106	51618.0
LK-8106005	1698.0
LK-8106010	1298.0
LK-8106015	2106.0
LK-8106020	1960.0
LK-8106025	1464.0
LK-8106030	882.0
LK-8106035	1062.0
LK-8106040	1322.0
LK-8106045	2130.0
LK-8106050	378.0
LK-8106055	1014.0
LK-8106060	590.0
LK-8106065	1630.0
LK-8106070	2132.0
LK-8106075	1638.0
LK-8106080	1695.0
LK-8106085	1901.0
LK-8106090	2249.0
LK-8106095	1125.0
LK-8106100	553.0
LK-8106105	819.0
LK-8106110	1322.0
LK-8106115	1487.0
LK-8106120	1793.0
LK-8106125	1235.0
LK-8106130	608.0
LK-8106135	558.0
LK-8106140	1765.0
LK-8106145	628.0
LK-8106150	1538.0
LK-8106155	1076.0
LK-8106160	1010.0
LK-8106165	974.0
LK-8106170	477.0
LK-8106175	783.0
LK-8106180	868.0
LK-8106185	1482.0
LK-8106190	670.0
LK-8106195	950.0
LK-8106200	773.0
LK-8106205	682.0
LK-8106210	1293.0
LK-8109	19719.0
LK-8109005	1514.0
LK-8109010	1234.0
LK-8109015	1394.0
LK-8109020	1206.0
LK-8109025	729.0
LK-8109030	364.0
LK-8109035	368.0
LK-8109040	2046.0
LK-8109045	906.0
LK-8109050	453.0
LK-8109055	646.0
LK-8109060	663.0
LK-8109065	1216.0
LK-8109070	1465.0
LK-8109075	1340.0
LK-8109080	1532.0
LK-8109085	564.0
LK-8109090	870.0
LK-8109095	556.0
LK-8109100	653.0
LK-8112	23075.0
LK-8112005	1086.0
LK-8112010	987.0
LK-8112015	790.0
LK-8112020	666.0
LK-8112025	1004.0
LK-8112030	1831.0
LK-8112035	946.0
LK-8112040	768.0
LK-8112045	1222.0
LK-8112050	1137.0
LK-8112055	877.0
LK-8112060	1061.0
LK-8112065	630.0
LK-8112070	613.0
LK-8112075	649.0
LK-8112080	586.0
LK-8112085	420.0
LK-8112090	763.0
LK-8112095	927.0
LK-8112100	685.0
LK-8112105	467.0
LK-8112110	664.0
LK-8112115	854.0
LK-8112120	1230.0
LK-8112125	1596.0
LK-8112130	616.0
LK-8115	22571.0
LK-8115005	348.0
LK-8115010	467.0
LK-8115015	424.0
LK-8115020	956.0
LK-8115025	532.0
LK-8115030	557.0
LK-8115035	287.0
LK-8115040	1218.0
LK-8115045	892.0
LK-8115050	537.0
LK-8115055	916.0
LK-8115060	924.0
LK-8115065	1493.0
LK-8115070	914.0
LK-8115075	775.0
LK-8115080	790.0
LK-8115085	1129.0
LK-8115090	1019.0
LK-8115095	515.0
LK-8115100	806.0
LK-8115105	1830.0
LK-8115110	1343.0
LK-8115115	636.0
LK-8115120	1700.0
LK-8115125	1563.0
LK-8118	48807.0
LK-8118005	659.0
LK-8118010	720.0
LK-8118015	950.0
LK-8118020	1118.0
LK-8118025	610.0
LK-8118030	858.0
LK-8118035	942.0
LK-8118040	928.0
LK-8118045	1607.0
LK-8118050	823.0
LK-8118055	2101.0
LK-8118060	920.0
LK-8118065	1878.0
LK-8118070	1098.0
LK-8118075	2571.0
LK-8118080	1058.0
LK-8118085	1034.0
LK-8118090	807.0
LK-8118095	1329.0
LK-8118100	1188.0
LK-8118105	1133.0
LK-8118110	1387.0
LK-8118115	854.0
LK-8118120	1188.0
LK-8118125	1812.0
LK-8118130	1162.0
LK-8118135	2080.0
LK-8118140	1009.0
LK-8118145	1416.0
LK-8118150	560.0
LK-8118155	1770.0
LK-8118160	1705.0
LK-8118165	1318.0
LK-8118170	780.0
LK-8118175	1908.0
LK-8118180	1954.0
LK-8118185	1090.0
LK-8118190	380.0
LK-8118195	385.0
LK-8118200	1144.0
LK-8118205	573.0
LK-8119	31381.0
LK-8119005	913.0
LK-8119010	928.0
LK-8119015	330.0
LK-8119020	1652.0
LK-8119025	476.0
LK-8119030	1529.0
LK-8119035	385.0
LK-8119040	970.0
LK-8119045	1576.0
LK-8119050	1432.0
LK-8119055	415.0
LK-8119060	1135.0
LK-8119065	1372.0
LK-8119070	1316.0
LK-8119075	3068.0
LK-8119080	1321.0
LK-8119085	999.0
LK-8119090	712.0
LK-8119095	233.0
LK-8119100	669.0
LK-8119105	1742.0
LK-8119110	1967.0
LK-8119115	968.0
LK-8119120	728.0
LK-8119125	813.0
LK-8119130	1076.0
LK-8119135	2057.0
LK-8119140	599.0
LK-8121	75042.0
LK-8121005	2824.0
LK-8121010	4062.0
LK-8121015	2297.0
LK-8121020	2440.0
LK-8121025	2168.0
LK-8121030	2968.0
LK-8121035	1630.0
LK-8121040	1674.0
LK-8121045	2013.0
LK-8121050	3670.0
LK-8121055	1369.0
LK-8121060	2235.0
LK-8121065	5153.0
LK-8121070	3347.0
LK-8121075	2753.0
LK-8121080	2437.0
LK-8121085	3557.0
LK-8121090	4159.0
LK-8121095	3079.0
LK-8121100	2889.0
LK-8121105	1298.0
LK-8121110	1819.0
LK-8121115	991.0
LK-8121120	2143.0
LK-8121125	922.0
LK-8121130	2823.0
LK-8121135	2193.0
LK-8121140	4139.0
LK-8121145	1990.0
LK-8124	90571.0
LK-8124005	1165.0
LK-8124010	1299.0
LK-8124015	1613.0
LK-8124020	473.0
LK-8124025	761.0
LK-8124030	905.0
LK-8124035	1374.0
LK-8124040	1744.0
LK-8124045	1380.0
LK-8124050	1019.0
LK-8124055	1566.0
LK-8124060	2110.0
LK-8124065	2736.0
LK-8124070	3050.0
LK-8124075	1684.0
LK-8124080	1049.0
LK-8124085	1005.0
LK-8124090	1888.0
LK-8124095	3469.0
LK-8124100	1166.0
LK-8124105	1886.0
LK-8124110	782.0
LK-8124115	2220.0
LK-8124120	652.0
LK-8124125	899.0
LK-8124130	1744.0
LK-8124135	2617.0
LK-8124140	1385.0
LK-8124145	964.0
LK-8124150	1765.0
LK-8124155	2560.0
LK-8124160	1980.0
LK-8124165	2045.0
LK-8124170	924.0
LK-8124175	1626.0
LK-8124180	779.0
LK-8124185	1354.0
LK-8124190	2446.0
LK-8124195	1865.0
LK-8124200	2165.0
LK-8124205	1542.0
LK-8124210	2682.0
LK-8124215	1295.0
LK-8124220	1941.0
LK-8124225	1004.0
LK-8124230	1668.0
LK-8124235	1188.0
LK-8124240	2012.0
LK-8124245	742.0
LK-8124250	1256.0
LK-8124255	2209.0
LK-8124260	1468.0
LK-8124265	1291.0
LK-8124270	1808.0
LK-8124275	1408.0
LK-8124280	1726.0
LK-8124285	1217.0
LK-8127	77998.0
LK-8127005	847.0
LK-8127010	861.0
LK-8127015	687.0
LK-8127020	654.0
LK-8127025	592.0
LK-8127030	588.0
LK-8127035	484.0
LK-8127040	510.0
LK-8127045	920.0
LK-8127050	1125.0
LK-8127055	1434.0
LK-8127060	571.0
LK-8127065	1594.0
LK-8127070	800.0
LK-8127075	737.0
LK-8127080	717.0
LK-8127085	686.0
LK-8127090	1308.0
LK-8127095	1181.0
LK-8127100	2550.0
LK-8127105	1594.0
LK-8127110	692.0
LK-8127115	1212.0
LK-8127120	944.0
LK-8127125	992.0
LK-8127130	440.0
LK-8127135	1036.0
LK-8127140	1066.0
LK-8127145	1028.0
LK-8127150	809.0
LK-8127155	1131.0
LK-8127160	381.0
LK-8127165	1703.0
LK-8127170	1173.0
LK-8127175	979.0
LK-8127180	855.0
LK-8127185	1048.0
LK-8127190	838.0
LK-8127195	827.0
LK-8127200	1008.0
LK-8127205	1461.0
LK-8127210	505.0
LK-8127215	1840.0
LK-8127220	1285.0
LK-8127225	1015.0
LK-8127230	917.0
LK-8127235	1940.0
LK-8127240	1351.0
LK-8127245	1764.0
LK-8127250	1372.0
LK-8127255	1991.0
LK-8127260	1803.0
LK-8127265	1994.0
LK-8127270	1236.0
LK-8127275	1004.0
LK-8127280	1677.0
LK-8127285	977.0
LK-8127290	1743.0
LK-8127295	2009.0
LK-8127300	1509.0
LK-8127305	855.0
LK-8127310	1188.0
LK-8127315	1122.0
LK-8127320	498.0
LK-8127325	818.0
LK-8127330	1879.0
LK-8127335	1412.0
LK-8127340	2231.0
LK-8130	100808.0
LK-8130005	2410.0
LK-8130010	2309.0
LK-8130015	1691.0
LK-8130020	3026.0
LK-8130025	2306.0
LK-8130030	1887.0
LK-8130035	1850.0
LK-8130040	1768.0
LK-8130045	1574.0
LK-8130050	1524.0
LK-8130055	1272.0
LK-8130060	806.0
LK-8130065	2049.0
LK-8130070	2078.0
LK-8130075	2051.0
LK-8130080	1736.0
LK-8130085	1863.0
LK-8130090	1033.0
LK-8130095	789.0
LK-8130100	797.0
LK-8130105	2474.0
LK-8130110	521.0
LK-8130115	1452.0
LK-8130120	2447.0
LK-8130125	1602.0
LK-8130130	1689.0
LK-8130135	1206.0
LK-8130140	1433.0
LK-8130145	1036.0
LK-8130150	2292.0
LK-8130155	652.0
LK-8130160	1270.0
LK-8130165	1810.0
LK-8130170	1471.0
LK-8130175	1967.0
LK-8130180	1966.0
LK-8130185	2014.0
LK-8130190	941.0
LK-8130195	1250.0
LK-8130200	1666.0
LK-8130205	1067.0
LK-8130210	1968.0
LK-8130215	800.0
LK-8130220	2900.0
LK-8130225	1499.0
LK-8130230	1217.0
LK-8130235	888.0
LK-8130240	1038.0
LK-8130245	1496.0
LK-8130250	1198.0
LK-8130255	2108.0
LK-8130260	1607.0
LK-8130265	1307.0
LK-8130270	1722.0
LK-8130275	2178.0
LK-8130280	1613.0
LK-8130285	148.0
LK-8130290	1577.0
LK-8130295	1471.0
LK-8130300	1390.0
LK-8130305	822.0
LK-8130310	1527.0
LK-8130315	443.0
LK-8130320	2846.0
LK-8133	65502.0
LK-8133005	1232.0
LK-8133010	1243.0
LK-8133015	1216.0
LK-8133020	1549.0
LK-8133025	2445.0
LK-8133030	2499.0
LK-8133035	2596.0
LK-8133040	2637.0
LK-8133045	2531.0
LK-8133050	1500.0
LK-8133055	2544.0
LK-8133060	1883.0
LK-8133065	3287.0
LK-8133070	3182.0
LK-8133075	2347.0
LK-8133080	1636.0
LK-8133085	1532.0
LK-8133090	1657.0
LK-8133095	780.0
LK-8133100	2514.0
LK-8133105	1767.0
LK-8133110	3184.0
LK-8133115	2364.0
LK-8133120	1687.0
LK-8133125	746.0
LK-8133130	1391.0
LK-8133135	1213.0
LK-8133140	1144.0
LK-8133145	627.0
LK-8133150	2392.0
LK-8133155	1916.0
LK-8133160	1164.0
LK-8133165	503.0
LK-8133170	821.0
LK-8133175	3773.0
LK-8136	45181.0
LK-8136005	2058.0
LK-8136010	1947.0
LK-8136015	1550.0
LK-8136020	2592.0
LK-8136025	1777.0
LK-8136030	1819.0
LK-8136035	1701.0
LK-8136040	887.0
LK-8136045	1755.0
LK-8136050	1006.0
LK-8136055	960.0
LK-8136060	902.0
LK-8136065	1145.0
LK-8136070	1182.0
LK-8136075	831.0
LK-8136080	1403.0
LK-8136085	1307.0
LK-8136090	572.0
LK-8136095	1495.0
LK-8136100	1360.0
LK-8136105	1639.0
LK-8136110	1872.0
LK-8136115	2479.0
LK-8136120	2439.0
LK-8136125	1435.0
LK-8136130	509.0
LK-8136135	1519.0
LK-8136140	885.0
LK-8136145	653.0
LK-8136150	1728.0
LK-8136155	1163.0
LK-8136160	611.0
LK-8139	49798.0
LK-8139005	1324.0
LK-8139010	1581.0
LK-8139015	1676.0
LK-8139020	2306.0
LK-8139025	1650.0
LK-8139030	2120.0
LK-8139035	1500.0
LK-8139040	3297.0
LK-8139045	1172.0
LK-8139050	1275.0
LK-8139055	1100.0
LK-8139060	2142.0
LK-8139065	1248.0
LK-8139070	1994.0
LK-8139075	2557.0
LK-8139080	1508.0
LK-8139085	1638.0
LK-8139090	2383.0
LK-8139095	1005.0
LK-8139100	2079.0
LK-8139105	504.0
LK-8139110	3957.0
LK-8139115	2800.0
LK-8139120	4349.0
LK-8139125	1206.0
LK-8139130	1427.0
LK-8142	37558.0
LK-8142005	1137.0
LK-8142010	909.0
LK-8142015	1725.0
LK-8142020	2668.0
LK-8142025	2760.0
LK-8142030	268.0
LK-8142035	727.0
LK-8142040	338.0
LK-8142045	816.0
LK-8142050	1868.0
LK-8142055	2412.0
LK-8142060	976.0
LK-8142065	3991.0
LK-8142070	1719.0
LK-8142075	1299.0
LK-8142080	988.0
LK-8142085	440.0
LK-8142090	559.0
LK-8142095	739.0
LK-8142100	592.0
LK-8142105	678.0
LK-8142110	587.0
LK-8142115	623.0
LK-8142120	1055.0
LK-8142125	644.0
LK-8142130	571.0
LK-8142135	443.0
LK-8142140	629.0
LK-8142145	631.0
LK-8142150	442.0
LK-8142155	314.0
LK-8142160	608.0
LK-8142165	681.0
LK-8142170	381.0
LK-8142175	204.0
LK-8142180	362.0
LK-8142185	757.0
LK-8142190	165.0
LK-8142195	852.0
LK-82	451058.0
LK-8203	40329.0
LK-8203005	340.0
LK-8203010	726.0
LK-8203015	985.0
LK-8203020	729.0
LK-8203025	496.0
LK-8203030	554.0
LK-8203035	1409.0
LK-8203040	1079.0
LK-8203045	1018.0
LK-8203050	823.0
LK-8203055	985.0
LK-8203060	856.0
LK-8203065	1344.0
LK-8203070	1159.0
LK-8203075	989.0
LK-8203080	1112.0
LK-8203085	1376.0
LK-8203090	1207.0
LK-8203095	787.0
LK-8203100	1063.0
LK-8203105	1008.0
LK-8203110	869.0
LK-8203115	670.0
LK-8203120	924.0
LK-8203125	1584.0
LK-8203130	1036.0
LK-8203135	1572.0
LK-8203140	1339.0
LK-8203145	1579.0
LK-8203150	812.0
LK-8203155	1181.0
LK-8203160	854.0
LK-8203165	2047.0
LK-8203170	689.0
LK-8203175	1059.0
LK-8203180	889.0
LK-8203185	809.0
LK-8203190	748.0
LK-8203195	683.0
LK-8203200	940.0
LK-8206	31238.0
LK-8206005	460.0
LK-8206010	892.0
LK-8206015	1182.0
LK-8206020	1399.0
LK-8206025	794.0
LK-8206030	690.0
LK-8206035	890.0
LK-8206040	696.0
LK-8206045	583.0
LK-8206050	893.0
LK-8206055	975.0
LK-8206060	388.0
LK-8206065	414.0
LK-8206070	824.0
LK-8206075	1021.0
LK-8206080	1293.0
LK-8206085	935.0
LK-8206090	926.0
LK-8206095	874.0
LK-8206100	984.0
LK-8206105	632.0
LK-8206110	680.0
LK-8206115	620.0
LK-8206120	582.0
LK-8206125	731.0
LK-8206130	841.0
LK-8206135	666.0
LK-8206140	882.0
LK-8206145	567.0
LK-8206150	637.0
LK-8206155	594.0
LK-8206160	758.0
LK-8206165	927.0
LK-8206170	1416.0
LK-8206175	1333.0
LK-8206180	804.0
LK-8206185	664.0
LK-8206190	791.0
LK-8209	35881.0
LK-8209005	946.0
LK-8209010	1002.0
LK-8209015	1333.0
LK-8209020	1253.0
LK-8209025	1614.0
LK-8209030	801.0
LK-8209035	1126.0
LK-8209040	852.0
LK-8209045	930.0
LK-8209050	1172.0
LK-8209055	1125.0
LK-8209060	796.0
LK-8209065	803.0
LK-8209070	444.0
LK-8209075	658.0
LK-8209080	855.0
LK-8209085	1228.0
LK-8209090	884.0
LK-8209095	1267.0
LK-8209100	1157.0
LK-8209105	954.0
LK-8209110	1573.0
LK-8209115	1667.0
LK-8209120	943.0
LK-8209125	793.0
LK-8209130	667.0
LK-8209135	1039.0
LK-8209140	1349.0
LK-8209145	463.0
LK-8209150	1899.0
LK-8209155	951.0
LK-8209160	598.0
LK-8209165	1117.0
LK-8209170	963.0
LK-8209175	659.0
LK-8212	54040.0
