entity_id	employed	unemployed	economically_not_active	region_id
LK-3324035	148	7	72	0
LK-3324040	355	13	305	0
LK-3324045	214	21	204	0
LK-3324050	390	24	311	0
LK-3324055	331	8	216	0
LK-3324060	428	30	368	0
LK-3324065	639	59	579	0
LK-3324070	251	22	163	0
LK-3324075	220	11	167	0
LK-3324080	318	16	264	0
LK-3324085	453	12	368	0
LK-3324090	360	46	295	0
LK-3324095	527	34	475	0
LK-3324100	173	15	157	0
LK-3324105	228	11	223	0
LK-3324110	283	38	241	0
LK-3324115	446	20	328	0
LK-3324120	403	55	431	0
LK-3324125	551	34	427	0
LK-3324130	311	12	359	0
LK-3324135	292	23	77	0
LK-3324140	153	11	189	0
LK-3324145	177	19	133	0
LK-3324150	529	27	369	0
LK-3324155	318	3	181	0
LK-3324160	280	12	244	0
LK-3324165	311	16	217	0
LK-3324170	247	24	207	0
LK-3324175	580	47	464	0
LK-3324180	260	24	319	0
LK-3324185	268	10	179	0
LK-3324190	107	19	151	0
LK-3324195	294	18	245	0
LK-3324200	226	10	169	0
LK-3324205	238	19	187	0
LK-3324210	267	17	162	0
LK-3324215	313	17	235	0
LK-3324220	277	9	158	0
LK-3324225	399	32	330	0
LK-3324230	335	13	211	0
LK-3324235	301	5	250	0
LK-3324240	319	21	352	0
LK-3324245	358	9	197	0
LK-3324250	341	16	233	0
LK-3324255	366	32	384	0
LK-3324260	470	21	338	0
LK-3324265	321	18	266	0
LK-3324270	333	39	219	0
LK-3324275	252	23	185	0
LK-3324280	410	17	457	0
LK-3325	14071	1390	15861	0
LK-3325005	347	20	210	0
LK-3325010	298	4	195	0
LK-3325015	319	21	236	0
LK-3325020	236	33	215	0
LK-3325025	227	17	358	0
LK-3325030	307	54	305	0
LK-3325035	271	14	376	0
LK-3325040	220	64	417	0
LK-3325045	244	16	283	0
LK-3325050	295	33	430	0
LK-3325055	245	18	219	0
LK-3325060	291	19	255	0
LK-3325065	251	39	392	0
LK-3325070	260	24	284	0
LK-3325075	308	39	232	0
LK-3325080	232	21	283	0
LK-3325085	276	26	285	0
LK-3325090	214	12	305	0
LK-3325095	323	30	346	0
LK-3325100	214	54	351	0
LK-3325105	279	49	423	0
LK-3325110	237	22	299	0
LK-3325115	339	28	209	0
LK-3325120	341	24	252	0
LK-3325125	197	18	180	0
LK-3325130	235	24	250	0
LK-3325135	340	18	271	0
LK-3325140	241	6	229	0
LK-3325145	243	11	304	0
LK-3325150	161	37	280	0
LK-3325155	268	19	338	0
LK-3325160	170	8	233	0
LK-3325165	198	23	310	0
LK-3325170	194	15	229	0
LK-3325175	149	21	173	0
LK-3325180	262	32	317	0
LK-3325185	249	17	305	0
LK-3325190	438	39	483	0
LK-3325195	345	50	469	0
LK-3325200	333	36	524	0
LK-3325205	234	5	103	0
LK-3325210	277	29	304	0
LK-3325215	525	54	427	0
LK-3325220	246	26	278	0
LK-3325225	230	3	317	0
LK-3325230	122	4	196	0
LK-3325235	260	12	375	0
LK-3325240	184	35	290	0
LK-3325245	279	8	288	0
LK-3325250	129	11	85	0
LK-3325255	525	55	537	0
LK-3325260	246	48	238	0
LK-3325265	217	45	368	0
LK-3327	6094	1129	7184	0
LK-3327005	216	63	268	0
LK-3327010	221	40	268	0
LK-3327015	453	96	621	0
LK-3327020	192	65	294	0
LK-3327025	360	57	301	0
LK-3327030	181	30	226	0
LK-3327035	325	43	309	0
LK-3327040	257	54	257	0
LK-3327045	362	90	423	0
LK-3327050	226	24	286	0
LK-3327055	181	46	279	0
LK-3327060	168	18	219	0
LK-3327065	246	20	355	0
LK-3327070	300	31	280	0
LK-3327075	196	42	268	0
LK-3327080	148	33	161	0
LK-3327085	204	45	241	0
LK-3327090	183	56	268	0
LK-3327095	187	40	203	0
LK-3327100	217	48	268	0
LK-3327105	196	10	186	0
LK-3327110	240	19	204	0
LK-3327115	263	43	324	0
LK-3327120	164	18	166	0
LK-3327125	123	11	162	0
LK-3327130	178	49	170	0
LK-3327135	107	38	177	0
LK-3330	18186	2310	21826	0
LK-3330005	146	13	179	0
LK-3330010	253	44	273	0
LK-3330015	190	18	256	0
LK-3330020	107	14	202	0
LK-3330025	190	20	334	0
LK-3330030	271	33	320	0
LK-3330035	156	28	248	0
LK-3330040	146	11	277	0
LK-3330045	170	15	218	0
LK-3330050	271	9	389	0
LK-3330055	147	15	218	0
LK-3330060	285	26	337	0
LK-3330065	104	15	161	0
LK-3330070	220	24	287	0
LK-3330075	144	2	206	0
LK-3330080	283	37	382	0
LK-3330085	122	24	169	0
LK-3330090	277	63	438	0
LK-3330095	242	50	241	0
LK-3330100	154	33	150	0
LK-3330105	398	33	433	0
LK-3330110	276	15	181	0
LK-3330115	305	43	300	0
LK-3330120	291	24	276	0
LK-3330125	255	32	288	0
LK-3330130	304	66	357	0
LK-3330135	262	47	318	0
LK-3330140	195	16	210	0
LK-3330145	226	31	342	0
LK-3330150	210	46	345	0
LK-3330155	270	26	378	0
LK-3330160	228	38	251	0
LK-3330165	165	23	237	0
LK-3330170	384	57	438	0
LK-3330175	112	9	171	0
LK-3330180	297	26	356	0
LK-3330185	260	36	204	0
LK-3330190	340	23	266	0
LK-3330195	378	40	416	0
LK-3330200	473	71	417	0
LK-3330205	283	48	333	0
LK-3330210	270	18	267	0
LK-3330215	348	47	494	0
LK-3330220	411	40	591	0
LK-3330225	290	44	417	0
LK-3330230	248	40	289	0
LK-3330235	403	38	284	0
LK-3330240	287	47	326	0
LK-3330245	221	36	253	0
LK-3330250	541	53	657	0
LK-3330255	225	15	501	0
LK-3330260	148	10	162	0
LK-3330265	234	51	252	0
LK-3330270	461	61	522	0
LK-3330275	288	56	285	0
LK-3330280	240	19	238	0
LK-3330285	295	17	306	0
LK-3330290	395	43	459	0
LK-3330295	223	15	174	0
LK-3330300	351	21	179	0
LK-3330305	260	56	380	0
LK-3330310	137	35	208	0
LK-3330315	225	5	334	0
LK-3330320	214	34	264	0
LK-3330325	239	24	306	0
LK-3330330	192	30	241	0
LK-3330335	228	26	291	0
LK-3330340	193	33	263	0
LK-3330345	310	97	417	0
LK-3330350	299	35	419	0
LK-3330355	220	20	245	0
LK-3333	25206	2327	26375	0
LK-3333005	456	15	364	0
LK-3333010	450	35	275	0
LK-3333015	500	21	368	0
LK-3333020	390	20	242	0
LK-3333025	411	22	241	0
LK-3333030	213	7	169	0
LK-3333035	420	19	399	0
LK-3333040	607	45	534	0
LK-3333045	573	64	643	0
LK-3333050	652	58	586	0
LK-3333055	462	36	497	0
LK-3333060	344	20	251	0
LK-3333065	248	28	360	0
LK-3333070	229	32	236	0
LK-3333075	164	34	196	0
LK-3333080	157	11	169	0
LK-3333085	81	18	138	0
LK-3333090	241	15	275	0
LK-3333095	133	27	174	0
LK-3333100	256	34	310	0
LK-3333105	201	33	223	0
LK-3333110	202	23	239	0
LK-3333115	372	94	437	0
LK-3333120	393	33	437	0
LK-3333125	522	54	609	0
LK-3333130	605	45	637	0
LK-3333135	481	40	487	0
LK-3333140	613	43	586	0
LK-3333145	453	36	439	0
LK-3333150	535	52	572	0
LK-3333155	329	4	302	0
LK-3333160	167	6	149	0
LK-3333165	512	37	460	0
LK-3333170	272	10	275	0
LK-3333175	364	56	356	0
LK-3333180	364	73	401	0
LK-3333185	284	39	369	0
LK-3333190	351	34	346	0
LK-3333195	207	37	279	0
LK-3333200	152	18	155	0
LK-3333205	209	18	298	0
LK-3333210	182	33	220	0
LK-3333215	416	28	452	0
LK-3333220	863	72	987	0
LK-3333225	554	66	611	0
LK-3333230	233	29	206	0
LK-3333235	641	102	775	0
LK-3333240	397	32	466	0
LK-3333245	428	42	464	0
LK-3333250	188	13	256	0
LK-3333255	422	25	555	0
LK-3333260	377	47	425	0
LK-3333265	545	74	708	0
LK-3333270	232	18	222	0
LK-3333275	281	49	354	0
LK-3333280	414	22	478	0
LK-3333285	280	29	364	0
LK-3333290	407	32	384	0
LK-3333295	470	33	387	0
LK-3333300	137	5	168	0
LK-3333305	297	36	338	0
LK-3333310	374	14	424	0
LK-3333315	119	23	231	0
LK-3333320	268	16	229	0
LK-3333325	172	16	156	0
LK-3333330	343	6	422	0
LK-3333335	324	16	326	0
LK-3333340	227	27	264	0
LK-3333345	183	11	182	0
LK-3333350	73	14	58	0
LK-3333355	544	18	484	0
LK-3333360	240	33	296	0
LK-4	282512	35871	386657	0
LK-41	144192	18259	220004	0
LK-4103	2952	99	3897	0
LK-4103005	216	7	370	0
LK-4103010	261	10	376	0
LK-4103015	191	3	177	0
LK-4103020	187	10	224	0
LK-4103025	125	16	231	0
LK-4103030	248	14	436	0
LK-4103035	155	2	180	0
LK-4103040	334	2	402	0
LK-4103045	146	3	111	0
LK-4103050	156	0	236	0
LK-4103055	178	7	252	0
LK-4103060	58	9	96	0
LK-4103065	248	2	256	0
LK-4103070	358	9	441	0
LK-4103075	91	5	109	0
LK-4104	3303	237	3453	0
LK-4104005	203	20	240	0
LK-4104010	512	62	639	0
LK-4104015	524	15	550	0
LK-4104020	450	48	531	0
LK-4104025	127	18	107	0
LK-4104030	525	40	475	0
LK-4104035	214	6	108	0
LK-4104040	347	8	495	0
LK-4104045	401	20	308	0
LK-4106	13027	1830	19237	0
LK-4106005	516	73	731	0
LK-4106010	283	120	637	0
LK-4106015	544	61	757	0
LK-4106020	386	25	419	0
LK-4106025	610	101	719	0
LK-4106030	700	111	921	0
LK-4106035	509	80	797	0
LK-4106040	451	46	858	0
LK-4106045	850	94	1055	0
LK-4106050	433	47	608	0
LK-4106055	397	31	601	0
LK-4106060	336	38	591	0
LK-4106065	642	109	1014	0
LK-4106070	360	19	392	0
LK-4106075	963	77	1321	0
LK-4106080	629	88	799	0
LK-4106085	458	36	740	0
LK-4106090	734	111	1089	0
LK-4106095	442	64	701	0
LK-4106100	352	90	530	0
LK-4106105	333	103	595	0
LK-4106110	464	59	667	0
LK-4106115	506	50	877	0
LK-4106120	549	61	848	0
LK-4106125	580	136	970	0
LK-4109	14953	1924	22183	0
LK-4109005	448	60	825	0
LK-4109010	506	192	932	0
LK-4109015	794	28	387	0
LK-4109020	949	73	1580	0
LK-4109025	1116	78	1569	0
LK-4109030	747	109	1155	0
LK-4109035	425	59	672	0
LK-4109040	481	96	670	0
LK-4109045	357	38	660	0
LK-4109050	651	47	1002	0
LK-4109055	442	119	751	0
LK-4109060	706	68	1034	0
LK-4109065	551	84	822	0
LK-4109070	563	121	859	0
LK-4109075	299	82	590	0
LK-4109080	533	85	719	0
LK-4109085	465	56	880	0
LK-4109090	774	56	1147	0
LK-4109095	473	18	785	0
LK-4109100	681	47	659	0
LK-4109105	202	61	348	0
LK-4109110	744	111	1046	0
LK-4109115	311	46	478	0
LK-4109120	214	32	323	0
LK-4109125	452	21	664	0
LK-4109130	369	23	453	0
LK-4109135	567	78	880	0
LK-4109140	133	36	293	0
LK-4115	14792	1465	24290	0
LK-4115005	466	83	606	0
LK-4115010	590	73	889	0
LK-4115015	619	42	975	0
LK-4115020	762	62	1408	0
LK-4115025	561	33	991	0
LK-4115030	719	73	1287	0
LK-4115035	406	86	811	0
LK-4115040	198	70	394	0
LK-4115045	660	56	1056	0
LK-4115050	351	56	625	0
LK-4115055	585	61	1020	0
LK-4115060	364	27	777	0
LK-4115065	481	12	803	0
LK-4115070	353	37	582	0
LK-4115075	1113	61	1556	0
LK-4115080	429	50	816	0
LK-4115085	434	127	821	0
LK-4115090	444	29	782	0
LK-4115095	469	34	779	0
LK-4115100	378	44	715	0
LK-4115105	378	97	738	0
LK-4115110	965	36	1435	0
LK-4115115	383	39	591	0
LK-4115120	402	14	780	0
LK-4115125	336	37	527	0
LK-4115130	345	10	455	0
LK-4115135	292	20	409	0
LK-4115140	604	21	612	0
LK-4115145	548	51	746	0
LK-4115150	157	24	304	0
LK-4118	20777	2476	32155	0
LK-4118005	704	43	1190	0
LK-4118010	632	20	964	0
LK-4118015	714	45	937	0
LK-4118020	1172	68	1749	0
LK-4118025	911	157	1910	0
LK-4118030	701	117	1142	0
LK-4118035	698	101	1270	0
LK-4118040	698	109	1086	0
LK-4118045	1354	39	1941	0
LK-4118050	690	100	1180	0
LK-4118055	915	161	1363	0
LK-4118060	638	73	991	0
LK-4118065	749	65	1168	0
LK-4118070	350	63	479	0
LK-4118075	562	55	783	0
LK-4118080	558	31	912	0
LK-4118085	927	84	1207	0
LK-4118090	473	55	656	0
LK-4118095	405	20	551	0
LK-4118100	334	39	580	0
LK-4118105	718	72	1097	0
LK-4118110	958	125	1637	0
LK-4118115	998	208	1128	0
LK-4118120	238	45	456	0
LK-4118125	599	123	1042	0
LK-4118130	624	64	764	0
LK-4118135	258	35	412	0
LK-4118140	268	43	348	0
LK-4118145	537	138	893	0
LK-4118150	758	151	1316	0
LK-4118155	636	27	1003	0
LK-4124	3876	539	4636	0
LK-4124005	235	44	323	0
LK-4124010	338	110	514	0
LK-4124015	214	18	240	0
LK-4124020	148	6	185	0
LK-4124025	179	54	238	0
LK-4124030	0	0	0	0
LK-4124035	123	8	102	0
LK-4124040	28	1	28	0
LK-4124045	253	32	358	0
LK-4124050	153	30	196	0
LK-4124055	274	47	356	0
LK-4124060	269	39	313	0
LK-4124065	608	63	431	0
LK-4124070	305	58	443	0
LK-4124075	248	6	305	0
LK-4124080	349	11	436	0
LK-4124085	152	12	168	0
LK-4124090	0	0	0	0
LK-4127	13474	1935	20361	0
LK-4127005	186	44	313	0
LK-4127010	255	21	331	0
LK-4127015	637	76	923	0
LK-4127020	202	29	301	0
LK-4127025	167	13	165	0
LK-4127030	458	28	183	0
LK-4127035	128	4	216	0
LK-4127040	136	28	264	0
LK-4127045	318	31	358	0
LK-4127050	167	52	312	0
LK-4127055	535	35	793	0
LK-4127060	612	81	903	0
LK-4127065	181	9	388	0
LK-4127070	349	54	592	0
LK-4127075	540	81	929	0
LK-4127080	564	72	740	0
LK-4127085	344	55	677	0
LK-4127090	572	142	793	0
LK-4127095	619	72	831	0
LK-4127100	386	64	638	0
LK-4127105	836	104	1264	0
LK-4127110	564	109	754	0
LK-4127115	416	23	496	0
LK-4127120	652	49	958	0
LK-4127125	458	49	914	0
LK-4127130	319	35	454	0
LK-4127135	487	50	769	0
LK-4127140	355	54	611	0
LK-4127145	518	153	778	0
LK-4127150	375	129	599	0
LK-4127155	413	64	747	0
LK-4127160	201	37	448	0
LK-4127165	147	32	253	0
LK-4127170	181	21	233	0
LK-4127175	196	35	433	0
LK-4130	18469	2767	27408	0
LK-4130005	231	27	178	0
LK-4130010	552	76	604	0
LK-4130015	268	36	428	0
LK-4130020	424	110	785	0
LK-4130025	247	34	290	0
LK-4130030	379	70	535	0
LK-4130035	603	54	864	0
LK-4130040	324	41	461	0
LK-4130045	143	28	279	0
LK-4130050	285	33	362	0
LK-4130055	318	57	360	0
LK-4130060	105	16	147	0
LK-4130065	267	21	482	0
LK-4130070	602	60	1035	0
LK-4130075	493	39	814	0
LK-4130080	248	56	426	0
LK-4130085	271	76	483	0
LK-4130090	590	70	743	0
LK-4130095	332	41	510	0
LK-4130100	183	43	290	0
LK-4130105	470	78	829	0
LK-4130110	169	14	344	0
LK-4130115	311	25	371	0
LK-4130120	169	32	291	0
LK-4130125	307	48	506	0
LK-4130130	299	48	474	0
LK-4130135	293	47	387	0
LK-4130140	527	9	652	0
LK-4130145	527	37	480	0
LK-4130150	181	0	422	0
LK-4130160	526	64	830	0
LK-4130165	317	79	472	0
LK-4130170	533	11	932	0
LK-4130175	385	50	589	0
LK-4130180	234	39	254	0
LK-4130185	438	91	677	0
LK-4130190	299	14	423	0
LK-4130195	339	83	547	0
LK-4130200	512	105	651	0
LK-4130205	380	116	660	0
LK-4130210	200	74	419	0
LK-4130215	94	15	122	0
LK-4130220	145	62	237	0
LK-4130225	369	100	532	0
LK-4130230	64	19	123	0
LK-4130235	252	37	235	0
LK-4130240	345	9	485	0
LK-4130245	179	32	270	0
LK-4130250	231	18	345	0
LK-4130255	153	78	281	0
LK-4130260	288	14	433	0
LK-4130265	118	14	150	0
LK-4130270	285	54	514	0
LK-4130275	326	52	507	0
LK-4130280	320	30	534	0
LK-4130285	260	58	438	0
LK-4130290	441	27	474	0
LK-4130295	207	82	281	0
LK-4130300	111	14	161	0
LK-4133	18149	2463	33003	0
LK-4133005	440	63	553	0
LK-4133010	302	44	444	0
LK-4133015	467	121	839	0
LK-4133020	435	67	788	0
LK-4133025	319	20	543	0
LK-4133030	246	47	399	0
LK-4133035	493	95	690	0
LK-4133040	271	51	536	0
LK-4133045	466	39	899	0
LK-4133050	479	49	1075	0
LK-4133055	706	92	1251	0
LK-4133060	613	52	1099	0
LK-4133065	412	57	700	0
LK-4133070	566	39	849	0
LK-4133075	655	46	1051	0
LK-4133080	352	24	554	0
LK-4133085	344	28	578	0
LK-4133090	498	85	813	0
LK-4133095	143	27	328	0
LK-4133100	452	60	776	0
LK-4133105	1000	82	1795	0
LK-4133110	766	50	1283	0
LK-4133115	218	40	419	0
LK-4133120	375	36	569	0
LK-4133125	425	54	820	0
LK-4133130	882	196	1543	0
LK-4133135	477	47	1040	0
LK-4133140	479	79	953	0
LK-4133145	238	48	532	0
LK-4133150	447	144	997	0
LK-4133155	516	87	1083	0
LK-4133160	399	55	760	0
LK-4133165	481	47	899	0
LK-4133170	557	84	1448	0
LK-4133175	367	69	707	0
LK-4133180	213	7	458	0
LK-4133185	395	72	603	0
LK-4133190	462	39	903	0
LK-4133195	402	33	688	0
LK-4133200	391	88	738	0
LK-4136	14710	1643	21331	0
LK-4136005	283	13	208	0
LK-4136010	880	133	1199	0
LK-4136015	152	28	227	0
LK-4136020	411	36	521	0
LK-4136025	340	29	527	0
LK-4136030	798	85	1276	0
LK-4136035	416	73	625	0
LK-4136040	1288	66	1582	0
LK-4136045	1080	30	1438	0
LK-4136050	476	80	779	0
LK-4136055	461	58	675	0
LK-4136060	262	10	375	0
LK-4136065	621	86	993	0
LK-4136070	544	107	899	0
LK-4136075	516	85	895	0
LK-4136080	505	58	755	0
LK-4136085	461	59	686	0
LK-4136090	543	38	935	0
LK-4136095	351	34	522	0
LK-4136100	431	29	668	0
LK-4136105	636	55	847	0
LK-4136110	466	54	803	0
LK-4136115	469	56	783	0
LK-4136120	539	81	694	0
LK-4136125	613	142	877	0
LK-4136130	356	43	501	0
LK-4136135	443	29	577	0
LK-4136140	369	46	464	0
LK-4139	4627	579	6615	0
LK-4139005	74	2	114	0
LK-4139010	121	12	233	0
LK-4139015	185	5	343	0
LK-4139020	510	50	605	0
LK-4139025	226	23	194	0
LK-4139030	95	23	160	0
LK-4139035	123	27	174	0
LK-4139040	293	47	371	0
LK-4139045	76	29	135	0
LK-4139050	149	9	225	0
LK-4139055	349	54	449	0
LK-4139060	96	20	138	0
LK-4139065	263	22	359	0
LK-4139070	100	1	168	0
LK-4139075	126	22	233	0
LK-4139080	41	11	108	0
LK-4139085	76	2	95	0
LK-4139090	20	0	40	0
LK-4139095	115	9	143	0
LK-4139100	260	60	359	0
LK-4139105	81	13	133	0
LK-4139110	140	13	204	0
LK-4139115	54	6	75	0
LK-4139120	63	0	104	0
LK-4139125	69	13	104	0
LK-4139130	48	3	71	0
LK-4139135	122	10	155	0
LK-4139140	273	19	397	0
LK-4139145	194	35	268	0
LK-4139150	285	39	458	0
LK-4142	1083	302	1435	0
LK-4142005	173	75	272	0
LK-4142010	133	43	146	0
LK-4142015	267	37	342	0
LK-4142020	214	44	239	0
LK-4142025	168	62	206	0
LK-4142030	128	41	230	0
LK-42	25709	2817	29179	0
LK-4203	16596	1830	18353	0
LK-4203005	304	36	359	0
LK-4203010	32	2	28	0
LK-4203015	426	15	417	0
LK-4203020	290	31	241	0
LK-4203025	157	8	203	0
LK-4203030	102	6	123	0
LK-4203035	354	17	381	0
LK-4203040	804	53	883	0
LK-4203045	408	25	470	0
LK-4203050	360	42	442	0
LK-4203055	608	7	634	0
LK-4203060	247	26	314	0
LK-4203065	221	27	201	0
LK-4203070	506	78	554	0
LK-4203075	200	17	205	0
LK-4203080	133	25	121	0
LK-4203085	215	23	254	0
LK-4203090	111	8	123	0
LK-4203095	149	17	185	0
LK-4203100	456	90	530	0
LK-4203105	717	80	820	0
LK-4203110	668	49	728	0
LK-4203115	104	9	101	0
LK-4203120	214	54	242	0
LK-4203125	557	72	704	0
LK-4203130	749	91	819	0
LK-4203135	427	47	636	0
LK-4203140	1172	162	1139	0
LK-4203145	764	43	648	0
LK-4203150	624	26	714	0
LK-4203155	430	42	561	0
LK-4203160	604	102	822	0
LK-4203165	503	107	552	0
LK-4203170	274	54	348	0
LK-4203175	311	26	210	0
LK-4203180	541	39	263	0
LK-4203185	447	100	570	0
LK-4203190	236	24	341	0
LK-4203195	4	5	6	0
LK-4203200	73	4	205	0
LK-4203205	96	9	63	0
LK-4203210	25	2	28	0
LK-4203215	88	19	125	0
LK-4203220	113	20	169	0
LK-4203225	10	0	5	0
LK-4203230	157	25	153	0
LK-4203235	282	32	305	0
LK-4203240	126	12	109	0
LK-4203245	197	22	299	0
LK-4206	4455	428	5184	0
LK-4206005	178	0	324	0
LK-4206010	195	0	157	0
LK-4206015	374	5	351	0
LK-4206020	157	4	235	0
LK-4206025	283	11	151	0
LK-4206030	67	2	74	0
LK-4206035	23	1	18	0
LK-4206040	62	13	68	0
LK-4206045	92	0	95	0
LK-4206050	85	2	69	0
LK-4206055	151	3	189	0
LK-4206060	155	20	170	0
LK-4206065	99	1	92	0
LK-4206070	103	15	82	0
LK-4206075	116	14	153	0
LK-4206080	16	3	21	0
LK-4206085	113	4	40	0
LK-4206090	85	21	101	0
LK-4206095	51	2	89	0
LK-4206100	18	4	28	0
LK-4206105	179	23	228	0
LK-4206110	48	13	59	0
LK-4206115	80	20	143	0
LK-4206120	53	11	93	0
LK-4206125	142	16	142	0
LK-4206130	138	14	138	0
LK-4206135	108	7	148	0
LK-4206140	209	31	253	0
LK-4206145	74	1	114	0
LK-4206150	91	11	121	0
LK-4206155	164	23	248	0
LK-4206160	148	26	154	0
LK-4206165	164	33	196	0
LK-4206170	151	14	228	0
LK-4206175	89	16	133	0
LK-4206180	194	44	279	0
LK-4209	2352	331	2684	0
LK-4209005	215	27	296	0
LK-4209010	34	9	48	0
LK-4209015	136	4	159	0
LK-4209020	69	35	67	0
LK-4209025	81	13	78	0
LK-4209030	67	20	102	0
LK-4209035	99	3	61	0
LK-4209040	239	24	336	0
LK-4209045	250	43	223	0
LK-4209050	121	27	205	0
LK-4209055	110	33	169	0
LK-4209060	469	73	481	0
LK-4209065	148	2	93	0
LK-4209070	25	0	2	0
LK-4209075	61	0	61	0
LK-4209080	74	0	91	0
LK-4209085	154	18	212	0
LK-4215	2306	228	2958	0
LK-4215005	280	52	408	0
LK-4215010	224	19	238	0
LK-4215015	35	6	50	0
LK-4215020	78	20	136	0
LK-4215025	108	11	157	0
LK-4215030	72	5	78	0
LK-4215035	61	0	56	0
LK-4215040	93	18	130	0
LK-4215045	140	31	172	0
LK-4215050	146	12	176	0
LK-4215055	40	14	45	0
LK-4215060	179	3	250	0
LK-4215065	194	3	100	0
LK-4215070	234	19	363	0
LK-4215075	121	3	179	0
LK-4215080	114	0	162	0
LK-4215085	78	0	101	0
LK-4215090	88	10	118	0
LK-4215095	0	0	18	0
LK-4215100	21	2	21	0
LK-43	52755	8074	63965	0
LK-4303	3967	327	3795	0
LK-4303005	17	1	14	0
LK-4303010	10	0	8	0
LK-4303015	29	0	62	0
LK-4303020	168	8	71	0
LK-4303025	224	20	129	0
LK-4303030	375	25	270	0
LK-4303035	170	23	191	0
LK-4303040	298	10	253	0
LK-4303045	164	7	198	0
LK-4303050	157	14	223	0
LK-4303055	160	6	192	0
LK-4303060	256	40	287	0
LK-4303065	73	8	58	0
LK-4303070	149	12	234	0
LK-4303075	202	43	188	0
LK-4303080	412	16	281	0
LK-4303085	216	40	263	0
LK-4303090	520	13	417	0
LK-4303095	215	5	270	0
LK-4303100	152	36	186	0
LK-4306	4932	412	4108	0
LK-4306005	344	8	291	0
LK-4306010	61	0	20	0
LK-4306015	62	2	27	0
LK-4306020	295	14	236	0
LK-4306025	131	0	19	0
LK-4306030	75	2	26	0
LK-4306040	303	12	322	0
LK-4306045	566	45	357	0
LK-4306050	305	12	312	0
LK-4306055	190	21	219	0
LK-4306060	409	40	376	0
LK-4306065	298	68	232	0
LK-4306070	289	31	277	0
LK-4306075	298	54	286	0
LK-4306080	267	30	214	0
LK-4306085	266	26	295	0
LK-4306090	285	14	280	0
LK-4306095	173	4	92	0
LK-4306100	315	29	227	0
LK-4309	36632	4088	45775	0
LK-4309005	306	32	349	0
LK-4309010	148	15	233	0
LK-4309015	148	13	138	0
LK-4309020	84	12	81	0
LK-4309025	109	8	110	0
LK-4309030	152	3	77	0
LK-4309035	87	2	128	0
LK-4309040	175	25	269	0
LK-4309045	47	0	68	0
LK-4309050	29	0	24	0
LK-4309055	355	5	538	0
LK-4309060	264	18	297	0
LK-4309065	376	19	230	0
LK-4309070	1364	139	1669	0
LK-4309075	1167	119	1632	0
LK-4309080	1737	175	2581	0
LK-4309085	1110	75	1308	0
LK-4309090	1618	251	2205	0
LK-4309095	1837	224	2501	0
LK-4309100	2245	178	1471	0
LK-4309105	507	37	315	0
LK-4309110	246	23	454	0
LK-4309115	1017	119	1109	0
LK-4309120	1391	136	1911	0
LK-4309125	585	26	678	0
LK-4309130	539	110	707	0
LK-4309135	877	145	922	0
LK-4309140	596	114	752	0
LK-4309145	675	174	935	0
LK-4309150	1350	167	1848	0
LK-4309155	683	86	967	0
LK-4309160	686	107	904	0
LK-4309165	630	81	780	0
LK-4309170	1002	63	1386	0
LK-4309175	2858	409	3674	0
LK-4309180	1106	99	1398	0
LK-4309185	1854	164	2263	0
LK-4309190	1004	108	1557	0
LK-4309195	1575	130	2231	0
LK-4309200	1864	188	2840	0
LK-4309205	1975	257	1932	0
LK-4309210	254	32	303	0
LK-4312	7224	3247	10287	0
LK-4312005	2043	973	3529	0
LK-4312010	132	12	170	0
LK-4312015	206	38	189	0
LK-4312020	53	13	78	0
LK-4312025	77	28	118	0
LK-4312030	631	99	771	0
LK-4312035	222	132	370	0
LK-4312040	298	92	396	0
LK-4312045	263	64	330	0
LK-4312050	235	44	219	0
LK-4312055	147	288	418	0
LK-4312060	461	153	572	0
LK-4312065	457	633	571	0
LK-4312070	630	239	791	0
LK-4312075	590	178	797	0
LK-4312080	350	34	202	0
