id	name	country_id	province_id	district_id	lg_id	lg_type	population	area	subs	supers	eqs	ints	centroid	centroid_altitude
LG-81332	Bandarawela PS	LK	LK-8	LK-81	LG-81332	PS	40977	54.19	['LK-8133005', 'LK-8133010', 'LK-8133015', 'LK-8133020', 'LK-8133025', 'LK-8133045', 'LK-8133075', 'LK-8133080', 'LK-8133085', 'LK-8133090', 'LK-8133095', 'LK-8133100', 'LK-8133105', 'LK-8133115', 'LK-8133120', 'LK-8133125', 'LK-8133130', 'LK-8133140', 'LK-8133145', 'LK-8133150', 'LK-8133155', 'LK-8133160', 'LK-8133165', 'LK-8133170', 'LK-8133175']	['LK-8133', 'MOH-81330']	[]	[]	[6.826427878118029, 81.01507058939625]	1266
LG-81362	Ella PS	LK	LK-8	LK-81	LG-81362	PS	42702	107.68	['LK-8136005', 'LK-8136010', 'LK-8136015', 'LK-8136020', 'LK-8136025', 'LK-8136030', 'LK-8136035', 'LK-8136040', 'LK-8136045', 'LK-8136050', 'LK-8136055', 'LK-8136060', 'LK-8136065', 'LK-8136070', 'LK-8136075', 'LK-8136080', 'LK-8136085', 'LK-8136090', 'LK-8136095', 'LK-8136100', 'LK-8136105', 'LK-8136110', 'LK-8136120', 'LK-8136125', 'LK-8136130', 'LK-8136135', 'LK-8136140', 'LK-8136145', 'LK-8136150', 'LK-8136155', 'LK-8136160']	['LK-8136', 'MOH-81360']	[]	[]	[6.86814354888414, 81.06765603086255]	912
LG-81391	Haputhale PS	LK	LK-8	LK-81	LG-81391	PS	45162	63.31	['LK-8139005', 'LK-8139010', 'LK-8139015', 'LK-8139020', 'LK-8139025', 'LK-8139030', 'LK-8139035', 'LK-8139040', 'LK-8139045', 'LK-8139050', 'LK-8139055', 'LK-8139060', 'LK-8139065', 'LK-8139070', 'LK-8139080', 'LK-8139085', 'LK-8139090', 'LK-8139095', 'LK-8139105', 'LK-8139110', 'LK-8139115', 'LK-8139120', 'LK-8139125', 'LK-8139130']	['LK-8139', 'MOH-81390']	[]	[]	[6.792938181812358, 80.96331651756378]	1357
LG-81392	Haputhale UC	LK	LK-8	LK-81	LG-81392	UC	4636	7.56	['LK-8139075', 'LK-8139100']	['LK-8139', 'MOH-81390']	[]	[]	[6.785980838367348, 80.95850092395075]	1328
LG-81420	Haldummulla PS	LK	LK-8	LK-81	LG-81420	PS	37558	417.81	['LK-8142005', 'LK-8142010', 'LK-8142015', 'LK-8142020', 'LK-8142025', 'LK-8142030', 'LK-8142035', 'LK-8142040', 'LK-8142045', 'LK-8142050', 'LK-8142055', 'LK-8142060', 'LK-8142065', 'LK-8142070', 'LK-8142075', 'LK-8142080', 'LK-8142085', 'LK-8142090', 'LK-8142095', 'LK-8142100', 'LK-8142105', 'LK-8142110', 'LK-8142115', 'LK-8142120', 'LK-8142125', 'LK-8142130', 'LK-8142135', 'LK-8142140', 'LK-8142145', 'LK-8142150', 'LK-8142155', 'LK-8142160', 'LK-8142165', 'LK-8142170', 'LK-8142175', 'LK-8142180', 'LK-8142185', 'LK-8142190', 'LK-8142195']	['EC-19I']	['LK-8142', 'MOH-81420']	[]	[6.701019207855649, 80.96457064075406]	474
LG-82030	Bibile PS	LK	LK-8	LK-82	LG-82030	PS	40329	486.68	['LK-8203005', 'LK-8203010', 'LK-8203015', 'LK-8203020', 'LK-8203025', 'LK-8203030', 'LK-8203035', 'LK-8203040', 'LK-8203045', 'LK-8203050', 'LK-8203055', 'LK-8203060', 'LK-8203065', 'LK-8203070', 'LK-8203075', 'LK-8203080', 'LK-8203085', 'LK-8203090', 'LK-8203095', 'LK-8203100', 'LK-8203105', 'LK-8203110', 'LK-8203115', 'LK-8203120', 'LK-8203125', 'LK-8203130', 'LK-8203135', 'LK-8203140', 'LK-8203145', 'LK-8203150', 'LK-8203155', 'LK-8203160', 'LK-8203165', 'LK-8203170', 'LK-8203175', 'LK-8203180', 'LK-8203185', 'LK-8203190', 'LK-8203195', 'LK-8203200']	['EC-20A']	['LK-8203', 'MOH-82030']	[]	[7.1893119755430215, 81.29688100703015]	286
LG-82060	Madulla PS	LK	LK-8	LK-82	LG-82060	PS	31238	727.3	['LK-8206005', 'LK-8206010', 'LK-8206015', 'LK-8206020', 'LK-8206025', 'LK-8206030', 'LK-8206035', 'LK-8206040', 'LK-8206045', 'LK-8206050', 'LK-8206055', 'LK-8206060', 'LK-8206065', 'LK-8206070', 'LK-8206075', 'LK-8206080', 'LK-8206085', 'LK-8206090', 'LK-8206095', 'LK-8206100', 'LK-8206105', 'LK-8206110', 'LK-8206115', 'LK-8206120', 'LK-8206125', 'LK-8206130', 'LK-8206135', 'LK-8206140', 'LK-8206145', 'LK-8206150', 'LK-8206155', 'LK-8206160', 'LK-8206165', 'LK-8206170', 'LK-8206175', 'LK-8206180', 'LK-8206185', 'LK-8206190']	['EC-20A']	['LK-8206', 'MOH-82060']	[]	[7.15926900566571, 81.42992118533395]	132
LG-82090	Medagama PS	LK	LK-8	LK-82	LG-82090	PS	35881	242.67	['LK-8209005', 'LK-8209010', 'LK-8209015', 'LK-8209020', 'LK-8209025', 'LK-8209030', 'LK-8209035', 'LK-8209040', 'LK-8209045', 'LK-8209050', 'LK-8209055', 'LK-8209060', 'LK-8209065', 'LK-8209070', 'LK-8209075', 'LK-8209080', 'LK-8209085', 'LK-8209090', 'LK-8209095', 'LK-8209100', 'LK-8209105', 'LK-8209110', 'LK-8209115', 'LK-8209120', 'LK-8209125', 'LK-8209130', 'LK-8209135', 'LK-8209140', 'LK-8209145', 'LK-8209150', 'LK-8209155', 'LK-8209160', 'LK-8209165', 'LK-8209170', 'LK-8209175']	['EC-20A', 'MOH-82091']	['LK-8209']	[]	[7.0526022697757735, 81.29260309132498]	234
LG-82120	Siyambalanduwa PS	LK	LK-8	LK-82	LG-82120	PS	54040	1072.51	['LK-8212005', 'LK-8212010', 'LK-8212015', 'LK-8212020', 'LK-8212025', 'LK-8212030', 'LK-8212035', 'LK-8212040', 'LK-8212045', 'LK-8212050', 'LK-8212055', 'LK-8212060', 'LK-8212065', 'LK-8212070', 'LK-8212075', 'LK-8212080', 'LK-8212085', 'LK-8212090', 'LK-8212095', 'LK-8212100', 'LK-8212105', 'LK-8212110', 'LK-8212115', 'LK-8212120', 'LK-8212125', 'LK-8212130', 'LK-8212135', 'LK-8212140', 'LK-8212145', 'LK-8212150', 'LK-8212155', 'LK-8212160', 'LK-8212165', 'LK-8212170', 'LK-8212175', 'LK-8212180', 'LK-8212185', 'LK-8212190', 'LK-8212195', 'LK-8212200', 'LK-8212205', 'LK-8212210', 'LK-8212215', 'LK-8212220', 'LK-8212225', 'LK-8212230', 'LK-8212235', 'LK-8212240']	['EC-20B']	['LK-8212', 'MOH-82120']	[]	[6.850998436612366, 81.52665035477268]	89
LG-82150	Moneragala PS	LK	LK-8	LK-82	LG-82150	PS	49520	294.42	['LK-8215005', 'LK-8215010', 'LK-8215015', 'LK-8215020', 'LK-8215025', 'LK-8215030', 'LK-8215035', 'LK-8215040', 'LK-8215045', 'LK-8215050', 'LK-8215055', 'LK-8215060', 'LK-8215065', 'LK-8215070', 'LK-8215075', 'LK-8215080', 'LK-8215085', 'LK-8215090', 'LK-8215095', 'LK-8215100', 'LK-8215105', 'LK-8215110', 'LK-8215115', 'LK-8215120', 'LK-8215125', 'LK-8215130']	['EC-20B', 'MOH-82091']	['LK-8215']	[]	[6.831498565595775, 81.3555545114341]	130
LG-82180	Badalkumbura PS	LK	LK-8	LK-82	LG-82180	PS	40103	237.48	['LK-8218005', 'LK-8218010', 'LK-8218015', 'LK-8218020', 'LK-8218025', 'LK-8218030', 'LK-8218035', 'LK-8218040', 'LK-8218045', 'LK-8218050', 'LK-8218055', 'LK-8218060', 'LK-8218065', 'LK-8218070', 'LK-8218075', 'LK-8218080', 'LK-8218085', 'LK-8218090', 'LK-8218095', 'LK-8218100', 'LK-8218105', 'LK-8218110', 'LK-8218115', 'LK-8218120', 'LK-8218125', 'LK-8218130', 'LK-8218135', 'LK-8218140', 'LK-8218145', 'LK-8218150', 'LK-8218155', 'LK-8218160', 'LK-8218165', 'LK-8218170', 'LK-8218175', 'LK-8218180', 'LK-8218185', 'LK-8218190', 'LK-8218195', 'LK-8218200', 'LK-8218205']	['EC-20B']	['LK-8218', 'MOH-82180']	[]	[6.870024131982647, 81.21695476766385]	347
LG-82210	Wellawaya PS	LK	LK-8	LK-82	LG-82210	PS	60060	589.65	['LK-8221005', 'LK-8221010', 'LK-8221015', 'LK-8221020', 'LK-8221025', 'LK-8221030', 'LK-8221035', 'LK-8221040', 'LK-8221045', 'LK-8221050', 'LK-8221055', 'LK-8221060', 'LK-8221065', 'LK-8221070', 'LK-8221075', 'LK-8221080', 'LK-8221085', 'LK-8221090', 'LK-8221095', 'LK-8221100', 'LK-8221105', 'LK-8221110', 'LK-8221115', 'LK-8221120', 'LK-8221125', 'LK-8221130', 'LK-8221135', 'LK-8221140', 'LK-8221145']	['EC-20C']	['LK-8221', 'MOH-82210']	[]	[6.612636991697214, 81.12347247350242]	143
LG-82240	Buttala PS	LK	LK-8	LK-82	LG-82240	PS	53084	740.43	['LK-8224005', 'LK-8224010', 'LK-8224015', 'LK-8224020', 'LK-8224025', 'LK-8224030', 'LK-8224035', 'LK-8224040', 'LK-8224045', 'LK-8224050', 'LK-8224055', 'LK-8224060', 'LK-8224065', 'LK-8224070', 'LK-8224075', 'LK-8224080', 'LK-8224085', 'LK-8224090', 'LK-8224095', 'LK-8224100', 'LK-8224105', 'LK-8224110', 'LK-8224115', 'LK-8224120', 'LK-8224125', 'LK-8224130', 'LK-8224135', 'LK-8224140', 'LK-8224145']	['EC-20C']	['LK-8224', 'MOH-82240']	[]	[6.65514504025618, 81.29480691858458]	140
LG-82270	Kataragama PS	LK	LK-8	LK-82	LG-82270	PS	18220	539.97	['LK-8227005', 'LK-8227010', 'LK-8227015', 'LK-8227020', 'LK-8227025']	['EC-20C']	['LK-8227', 'MOH-82270']	[]	[6.497943550208039, 81.4112343375185]	58
LG-82301	Thanamalvila PS	LK	LK-8	LK-82	LG-82301	PS	68583	859.19	['LK-8230', 'LK-8233', 'MOH-82300', 'MOH-82330']	['EC-20C']	[]	[]	[6.467918159405428, 80.9955834799621]	108
LG-91030	Ehiliyagoda PS	LK	LK-9	LK-91	LG-91030	PS	67480	129.99	['LK-9103005', 'LK-9103010', 'LK-9103015', 'LK-9103020', 'LK-9103025', 'LK-9103030', 'LK-9103035', 'LK-9103040', 'LK-9103045', 'LK-9103050', 'LK-9103055', 'LK-9103060', 'LK-9103065', 'LK-9103070', 'LK-9103075', 'LK-9103080', 'LK-9103085', 'LK-9103090', 'LK-9103095', 'LK-9103100', 'LK-9103105', 'LK-9103110', 'LK-9103115', 'LK-9103120', 'LK-9103125', 'LK-9103130', 'LK-9103135', 'LK-9103140', 'LK-9103145', 'LK-9103150', 'LK-9103155', 'LK-9103160', 'LK-9103165', 'LK-9103170', 'LK-9103175', 'LK-9103180', 'LK-9103185', 'LK-9103190', 'LK-9103195', 'LK-9103200', 'LK-9103205', 'LK-9103220']	['LK-9103']	['MOH-91030']	[]	[6.8436267330020515, 80.22867416722904]	196
LG-91061	Kuruvita PS	LK	LK-9	LK-91	LG-91061	PS	107717	222.55	['LK-9106', 'MOH-91060', 'MOH-91090']	['EC-21A']	[]	['LK-9109']	[6.780401226505869, 80.33450350252308]	39
LG-91121	Ratnapura MC	LK	LK-9	LK-91	LG-91121	MC	50332	31.84	['LK-9112105', 'LK-9112180', 'LK-9112185', 'LK-9112190', 'LK-9112200', 'LK-9112205', 'LK-9112210', 'LK-9112215', 'LK-9112220', 'LK-9112225', 'LK-9112230', 'LK-9112235', 'LK-9112250', 'LK-9112255', 'LK-9112260', 'LK-9112265']	['EC-21B', 'LK-9112']	[]	['MOH-91122', 'MOH-91123']	[6.688667652617552, 80.41344810071978]	56
LG-91122	Ratnapura PS	LK	LK-9	LK-91	LG-91122	PS	69880	297.12	['LK-9112005', 'LK-9112010', 'LK-9112015', 'LK-9112020', 'LK-9112025', 'LK-9112030', 'LK-9112035', 'LK-9112040', 'LK-9112045', 'LK-9112050', 'LK-9112055', 'LK-9112060', 'LK-9112065', 'LK-9112070', 'LK-9112075', 'LK-9112080', 'LK-9112085', 'LK-9112090', 'LK-9112095', 'LK-9112100', 'LK-9112110', 'LK-9112115', 'LK-9112120', 'LK-9112125', 'LK-9112130', 'LK-9112135', 'LK-9112140', 'LK-9112145', 'LK-9112150', 'LK-9112155', 'LK-9112160', 'LK-9112165', 'LK-9112170', 'LK-9112175', 'LK-9112195', 'LK-9112240', 'LK-9112245']	['EC-21B', 'LK-9112']	[]	['MOH-91122', 'MOH-91123']	[6.735320754045715, 80.49208659970894]	397
LG-91150	Imbulpe PS	LK	LK-9	LK-91	LG-91150	PS	59477	256.97	['LK-9115005', 'LK-9115010', 'LK-9115015', 'LK-9115020', 'LK-9115025', 'LK-9115030', 'LK-9115035', 'LK-9115040', 'LK-9115045', 'LK-9115050', 'LK-9115055', 'LK-9115060', 'LK-9115065', 'LK-9115070', 'LK-9115075', 'LK-9115080', 'LK-9115085', 'LK-9115090', 'LK-9115095', 'LK-9115100', 'LK-9115105', 'LK-9115110', 'LK-9115115', 'LK-9115120', 'LK-9115125', 'LK-9115130', 'LK-9115135', 'LK-9115140', 'LK-9115145', 'LK-9115150', 'LK-9115155', 'LK-9115160', 'LK-9115165', 'LK-9115170', 'LK-9115175', 'LK-9115180', 'LK-9115185', 'LK-9115190', 'LK-9115195', 'LK-9115200', 'LK-9115205', 'LK-9115210', 'LK-9115215', 'LK-9115220', 'LK-9115225', 'LK-9115230', 'LK-9115235', 'LK-9115240', 'LK-9115245', 'LK-9115250']	['EC-21D']	['LK-9115', 'MOH-91150']	[]	[6.714683728820419, 80.73782429378622]	869
LG-91181	Balangoda PS	LK	LK-9	LK-91	LG-91181	PS	77408	270.76	['LK-9118005', 'LK-9118010', 'LK-9118015', 'LK-9118020', 'LK-9118025', 'LK-9118030', 'LK-9118035', 'LK-9118040', 'LK-9118045', 'LK-9118050', 'LK-9118055', 'LK-9118060', 'LK-9118065', 'LK-9118070', 'LK-9118075', 'LK-9118080', 'LK-9118085', 'LK-9118090', 'LK-9118095', 'LK-9118100', 'LK-9118105', 'LK-9118110', 'LK-9118115', 'LK-9118120', 'LK-9118125', 'LK-9118130', 'LK-9118140', 'LK-9118145', 'LK-9118150', 'LK-9118155', 'LK-9118160', 'LK-9118165', 'LK-9118170', 'LK-9118175', 'LK-9118180', 'LK-9118185', 'LK-9118190', 'LK-9118195', 'LK-9118205', 'LK-9118210', 'LK-9118215', 'LK-9118220', 'LK-9118225', 'LK-9118230', 'LK-9118235', 'LK-9118240', 'LK-9118245', 'LK-9118250', 'LK-9118255', 'LK-9118260', 'LK-9118265']	['LK-9118', 'MOH-91180']	[]	[]	[6.629113053309022, 80.76853021289884]	547
LG-91182	Balangoda UC	LK	LK-9	LK-91	LG-91182	UC	4155	5.2	['LK-9118135', 'LK-9118200']	['LK-9118', 'MOH-91180']	[]	[]	[6.646990017810399, 80.69915689400197]	533
LG-91211	Weligepola PS	LK	LK-9	LK-91	LG-91211	PS	57570	281.29	['LK-9121', 'LK-9145', 'MOH-91210', 'MOH-91450']	['EC-21E']	[]	[]	[6.561400695923948, 80.7118795061]	322
LG-91240	Pelmadulla PS	LK	LK-9	LK-91	LG-91240	PS	89469	145.82	['LK-9124005', 'LK-9124010', 'LK-9124015', 'LK-9124020', 'LK-9124025', 'LK-9124030', 'LK-9124035', 'LK-9124040', 'LK-9124045', 'LK-9124050', 'LK-9124055', 'LK-9124060', 'LK-9124065', 'LK-9124070', 'LK-9124075', 'LK-9124080', 'LK-9124085', 'LK-9124090', 'LK-9124095', 'LK-9124100', 'LK-9124105', 'LK-9124110', 'LK-9124115', 'LK-9124120', 'LK-9124125', 'LK-9124130', 'LK-9124135', 'LK-9124140', 'LK-9124145', 'LK-9124150', 'LK-9124155', 'LK-9124160', 'LK-9124165', 'LK-9124170', 'LK-9124175', 'LK-9124180', 'LK-9124185']	['EC-21', 'LK-91']	['EC-21C', 'LK-9124', 'MOH-91121']	[]	[6.635671374267029, 80.51019792179825]	134
LG-91271	Nivithigala PS	LK	LK-9	LK-91	LG-91271	PS	97983	246.37	['LK-9127', 'LK-9136', 'MOH-91270', 'MOH-91360']	['EC-21F']	[]	[]	[6.603082963630764, 80.42063440316095]	104
LG-91300	Ayagama PS	LK	LK-9	LK-91	LG-91300	PS	30894	158.73	['LK-9130005', 'LK-9130010', 'LK-9130015', 'LK-9130020', 'LK-9130025', 'LK-9130030', 'LK-9130035', 'LK-9130040', 'LK-9130045', 'LK-9130050', 'LK-9130055', 'LK-9130060', 'LK-9130065', 'LK-9130070', 'LK-9130075', 'LK-9130080', 'LK-9130085', 'LK-9130090', 'LK-9130095', 'LK-9130100', 'LK-9130105']	['EC-21G']	['LK-9130', 'MOH-91300']	[]	[6.6523588976506085, 80.2903336886769]	66
LG-91330	Kalawana PS	LK	LK-9	LK-91	LG-91330	PS	51307	387.34	['LK-9133005', 'LK-9133010', 'LK-9133015', 'LK-9133020', 'LK-9133025', 'LK-9133030', 'LK-9133035', 'LK-9133040', 'LK-9133045', 'LK-9133050', 'LK-9133055', 'LK-9133060', 'LK-9133065', 'LK-9133070', 'LK-9133075', 'LK-9133080', 'LK-9133085', 'LK-9133090', 'LK-9133095', 'LK-9133100', 'LK-9133105', 'LK-9133110', 'LK-9133115', 'LK-9133120', 'LK-9133125', 'LK-9133130', 'LK-9133135', 'LK-9133140', 'LK-9133145', 'LK-9133150', 'LK-9133155', 'LK-9133160', 'LK-9133165']	['EC-21G']	['LK-9133', 'MOH-91330']	[]	[6.464377829954369, 80.45237323217107]	671
LG-91390	Kahawatta PS	LK	LK-9	LK-91	LG-91390	PS	43298	103.4	['LK-9139005', 'LK-9139010', 'LK-9139015', 'LK-9139020', 'LK-9139025', 'LK-9139030', 'LK-9139035', 'LK-9139040', 'LK-9139045', 'LK-9139050', 'LK-9139055', 'LK-9139060', 'LK-9139065', 'LK-9139070', 'LK-9139075', 'LK-9139080', 'LK-9139085', 'LK-9139090', 'LK-9139095', 'LK-9139100', 'LK-9139105']	['EC-21F']	['LK-9139', 'MOH-91390']	[]	[6.528209662734665, 80.54570481341503]	237
LG-91420	Godakawela  PS	LK	LK-9	LK-91	LG-91420	PS	76469	156.79	['LK-9142005', 'LK-9142010', 'LK-9142015', 'LK-9142020', 'LK-9142025', 'LK-9142030', 'LK-9142035', 'LK-9142040', 'LK-9142045', 'LK-9142050', 'LK-9142055', 'LK-9142060', 'LK-9142065', 'LK-9142070', 'LK-9142075', 'LK-9142080', 'LK-9142085', 'LK-9142090', 'LK-9142095', 'LK-9142100', 'LK-9142105', 'LK-9142110', 'LK-9142115', 'LK-9142120', 'LK-9142125', 'LK-9142130', 'LK-9142135', 'LK-9142140', 'LK-9142145', 'LK-9142150', 'LK-9142155', 'LK-9142160', 'LK-9142165', 'LK-9142170', 'LK-9142175', 'LK-9142180', 'LK-9142185', 'LK-9142190', 'LK-9142195', 'LK-9142200', 'LK-9142205', 'LK-9142210', 'LK-9142215', 'LK-9142220']	['EC-21E']	['LK-9142', 'MOH-91420']	[]	[6.499212568249952, 80.64168073196834]	300
LG-91481	Embilipitiya PS	LK	LK-9	LK-91	LG-91481	PS	98001	334.5	['LK-9148005', 'LK-9148010', 'LK-9148015', 'LK-9148020', 'LK-9148025', 'LK-9148030', 'LK-9148035', 'LK-9148040', 'LK-9148045', 'LK-9148050', 'LK-9148055', 'LK-9148060', 'LK-9148065', 'LK-9148070', 'LK-9148075', 'LK-9148080', 'LK-9148085', 'LK-9148090', 'LK-9148135', 'LK-9148140', 'LK-9148145', 'LK-9148150', 'LK-9148155', 'LK-9148160', 'LK-9148165', 'LK-9148170', 'LK-9148180', 'LK-9148185', 'LK-9148190', 'LK-9148195', 'LK-9148200']	['LK-9148', 'MOH-91480']	[]	[]	[6.35867011978703, 80.80731530191812]	122
LG-91482	Embilipitiya UC	LK	LK-9	LK-91	LG-91482	UC	36712	51.59	['LK-9148095', 'LK-9148100', 'LK-9148105', 'LK-9148110', 'LK-9148115', 'LK-9148120', 'LK-9148125', 'LK-9148130', 'LK-9148175']	['LK-9148', 'MOH-91480']	[]	[]	[6.327801369626329, 80.86312374195896]	68
LG-91510	Kolonna PS	LK	LK-9	LK-91	LG-91510	PS	45954	184.2	['LK-9151005', 'LK-9151010', 'LK-9151015', 'LK-9151020', 'LK-9151025', 'LK-9151030', 'LK-9151035', 'LK-9151040', 'LK-9151045', 'LK-9151050', 'LK-9151055', 'LK-9151060', 'LK-9151065', 'LK-9151070', 'LK-9151075', 'LK-9151080', 'LK-9151085', 'LK-9151090', 'LK-9151095', 'LK-9151100', 'LK-9151105', 'LK-9151110', 'LK-9151115', 'LK-9151120', 'LK-9151125', 'LK-9151130', 'LK-9151135', 'LK-9151140', 'LK-9151145']	['EC-21H']	['LK-9151', 'MOH-91510']	[]	[6.389940483938558, 80.68155309980088]	581
LG-92030	Rambukkana PS	LK	LK-9	LK-92	LG-92030	PS	81196	128.82	['LK-9203005', 'LK-9203010', 'LK-9203015', 'LK-9203020', 'LK-9203025', 'LK-9203030', 'LK-9203035', 'LK-9203040', 'LK-9203045', 'LK-9203050', 'LK-9203055', 'LK-9203060', 'LK-9203065', 'LK-9203070', 'LK-9203075', 'LK-9203080', 'LK-9203085', 'LK-9203090', 'LK-9203095', 'LK-9203100', 'LK-9203105', 'LK-9203110', 'LK-9203115', 'LK-9203120', 'LK-9203125', 'LK-9203130', 'LK-9203135', 'LK-9203140', 'LK-9203145', 'LK-9203150', 'LK-9203155', 'LK-9203160', 'LK-9203165', 'LK-9203170', 'LK-9203175', 'LK-9203180', 'LK-9203185', 'LK-9203190', 'LK-9203195', 'LK-9203200', 'LK-9203205', 'LK-9203210', 'LK-9203215', 'LK-9203220', 'LK-9203225', 'LK-9203230', 'LK-9203235', 'LK-9203245', 'LK-9203250', 'LK-9203255', 'LK-9203260', 'LK-9203265', 'LK-9203270', 'LK-9203275', 'LK-9203280', 'LK-9203285', 'LK-9203290', 'LK-9203295', 'LK-9203300', 'LK-9203305', 'LK-9203310', 'LK-9203315', 'LK-9203320', 'LK-9203325', 'LK-9203330', 'LK-9203335', 'LK-9203340', 'LK-9203345', 'LK-9203350', 'LK-9203355', 'LK-9203360', 'LK-9203365', 'LK-9203370', 'LK-9203375', 'LK-9203380', 'LK-9203385', 'LK-9203390', 'LK-9203395', 'LK-9203400', 'LK-9203405', 'LK-9203410', 'LK-9203415', 'LK-9203420', 'LK-9203425', 'LK-9203430', 'LK-9203435', 'LK-9203440', 'LK-9203445']	['EC-22D', 'LK-9203']	['MOH-92030']	[]	[7.323338666863151, 80.38527549679934]	94
LG-92060	Mawanella PS	LK	LK-9	LK-92	LG-92060	PS	111727	116.06	['LK-9206005', 'LK-9206010', 'LK-9206015', 'LK-9206020', 'LK-9206025', 'LK-9206030', 'LK-9206035', 'LK-9206040', 'LK-9206045', 'LK-9206050', 'LK-9206055', 'LK-9206060', 'LK-9206065', 'LK-9206070', 'LK-9206075', 'LK-9206080', 'LK-9206085', 'LK-9206090', 'LK-9206095', 'LK-9206100', 'LK-9206105', 'LK-9206110', 'LK-9206115', 'LK-9206120', 'LK-9206125', 'LK-9206130', 'LK-9206135', 'LK-9206140', 'LK-9206145', 'LK-9206150', 'LK-9206155', 'LK-9206160', 'LK-9206165', 'LK-9206170', 'LK-9206175', 'LK-9206180', 'LK-9206185', 'LK-9206190', 'LK-9206195', 'LK-9206200', 'LK-9206205', 'LK-9206210', 'LK-9206215', 'LK-9206220', 'LK-9206225', 'LK-9206230', 'LK-9206235', 'LK-9206240', 'LK-9206245', 'LK-9206250', 'LK-9206255', 'LK-9206260', 'LK-9206265', 'LK-9206270', 'LK-9206275', 'LK-9206280', 'LK-9206285', 'LK-9206290', 'LK-9206295', 'LK-9206300', 'LK-9206305', 'LK-9206310', 'LK-9206315', 'LK-9206320', 'LK-9206325', 'LK-9206330', 'LK-9206335', 'LK-9206340', 'LK-9206345', 'LK-9206350', 'LK-9206355']	['EC-22', 'LK-92']	['EC-22E', 'LK-9206', 'MOH-92060']	[]	[7.229916450458327, 80.47384535357192]	214
LG-92090	Aranayaka PS	LK	LK-9	LK-92	LG-92090	PS	68464	126.68	['LK-9209190', 'MOH-92091']	['EC-22', 'LK-92']	['EC-22F', 'LK-9209']	['MOH-92092']	[7.165239470554908, 80.44330492596734]	312
LG-92121	Kegalle PS	LK	LK-9	LK-92	LG-92121	PS	74861	100.7	['LK-9212005', 'LK-9212010', 'LK-9212015', 'LK-9212020', 'LK-9212025', 'LK-9212030', 'LK-9212035', 'LK-9212045', 'LK-9212050', 'LK-9212060', 'LK-9212065', 'LK-9212070', 'LK-9212075', 'LK-9212090', 'LK-9212095', 'LK-9212100', 'LK-9212105', 'LK-9212110', 'LK-9212115', 'LK-9212120', 'LK-9212125', 'LK-9212130', 'LK-9212135', 'LK-9212140', 'LK-9212145', 'LK-9212150', 'LK-9212155', 'LK-9212160', 'LK-9212165', 'LK-9212170', 'LK-9212175', 'LK-9212180', 'LK-9212185', 'LK-9212190', 'LK-9212195', 'LK-9212200', 'LK-9212205', 'LK-9212210', 'LK-9212215', 'LK-9212220', 'LK-9212225', 'LK-9212230', 'LK-9212235', 'LK-9212240', 'LK-9212245', 'LK-9212250', 'LK-9212255', 'LK-9212260', 'LK-9212265', 'LK-9212270', 'LK-9212275', 'LK-9212280', 'LK-9212285', 'LK-9212290', 'LK-9212295', 'LK-9212300', 'LK-9212305']	['EC-22C', 'LK-9212']	[]	[]	[7.204991964604352, 80.36983870757406]	184
LG-92122	Kegalle UC	LK	LK-9	LK-92	LG-92122	UC	15993	7.21	['LK-9212040', 'LK-9212055', 'LK-9212080', 'LK-9212085']	['EC-22C', 'LK-9212']	[]	[]	[7.252503088135107, 80.3500320462212]	209
LG-92150	Galigamuwa PS	LK	LK-9	LK-92	LG-92150	PS	74490	127.09	['LK-9215005', 'LK-9215010', 'LK-9215015', 'LK-9215020', 'LK-9215025', 'LK-9215030', 'LK-9215035', 'LK-9215040', 'LK-9215045', 'LK-9215050', 'LK-9215055', 'LK-9215060', 'LK-9215065', 'LK-9215070', 'LK-9215075', 'LK-9215080', 'LK-9215085', 'LK-9215090', 'LK-9215095', 'LK-9215100', 'LK-9215105', 'LK-9215110', 'LK-9215115', 'LK-9215120', 'LK-9215125', 'LK-9215130', 'LK-9215135', 'LK-9215140', 'LK-9215145', 'LK-9215150', 'LK-9215155', 'LK-9215160', 'LK-9215165', 'LK-9215170', 'LK-9215175', 'LK-9215180', 'LK-9215185', 'LK-9215190', 'LK-9215195', 'LK-9215200', 'LK-9215205', 'LK-9215210', 'LK-9215215', 'LK-9215220', 'LK-9215225', 'LK-9215230', 'LK-9215235', 'LK-9215240', 'LK-9215245', 'LK-9215250', 'LK-9215255']	['EC-22', 'LK-92']	['EC-22B', 'LK-9215', 'MOH-92150']	[]	[7.215704801187663, 80.30538852389743]	218
