id	name	country_id	province_id	district_id	moh_id	population	area	subs	supers	eqs	ints	centroid	centroid_altitude
MOH-12120	Mirigama	LK	LK-1	LK-12	MOH-12120	164580	188.71	['LK-1212005', 'LK-1212010', 'LK-1212015', 'LK-1212020', 'LK-1212025', 'LK-1212030', 'LK-1212035', 'LK-1212040', 'LK-1212045', 'LK-1212050', 'LK-1212055', 'LK-1212060', 'LK-1212065', 'LK-1212070', 'LK-1212075', 'LK-1212080', 'LK-1212085', 'LK-1212090', 'LK-1212095', 'LK-1212100', 'LK-1212105', 'LK-1212110', 'LK-1212115', 'LK-1212120', 'LK-1212125', 'LK-1212130', 'LK-1212135', 'LK-1212140', 'LK-1212145', 'LK-1212150', 'LK-1212155', 'LK-1212160', 'LK-1212165', 'LK-1212170', 'LK-1212175', 'LK-1212180', 'LK-1212185', 'LK-1212190', 'LK-1212195', 'LK-1212200', 'LK-1212205', 'LK-1212210', 'LK-1212215', 'LK-1212220', 'LK-1212225', 'LK-1212230', 'LK-1212235', 'LK-1212240', 'LK-1212245', 'LK-1212250', 'LK-1212255', 'LK-1212260', 'LK-1212265', 'LK-1212270', 'LK-1212275', 'LK-1212280', 'LK-1212285', 'LK-1212290', 'LK-1212295', 'LK-1212300', 'LK-1212305', 'LK-1212310', 'LK-1212315', 'LK-1212320', 'LK-1212325', 'LK-1212330', 'LK-1212335', 'LK-1212340', 'LK-1212345', 'LK-1212350', 'LK-1212355', 'LK-1212360', 'LK-1212365', 'LK-1212370', 'LK-1212375', 'LK-1212380', 'LK-1212385', 'LK-1212390', 'LK-1212395', 'LK-1212400', 'LK-1212405', 'LK-1212410', 'LK-1212415', 'LK-1212420', 'LK-1212425', 'LK-1212430', 'LK-1212435', 'LK-1212440', 'LK-1212445', 'LK-1212450', 'LK-1212455', 'LK-1212460', 'LK-1212465', 'LK-1212470', 'LK-1212475', 'LK-1212480', 'LK-1212485', 'LK-1212490', 'LK-1212495', 'LK-1212500', 'LK-1212505', 'LK-1212510', 'LK-1212515', 'LK-1212520', 'LK-1212525', 'LK-1212530', 'LK-1212535', 'LK-1212540', 'LK-1212545', 'LK-1212550', 'LK-1212555', 'LK-1212560', 'LK-1212565', 'LK-1212570', 'LK-1212575', 'LK-1212580', 'LK-1212585', 'LK-1212590', 'LK-1212595', 'LK-1212600', 'LK-1212605', 'LK-1212610', 'LK-1212615', 'LK-1212620', 'LK-1212625', 'LK-1212630', 'LK-1212635', 'LK-1212640', 'LK-1212645', 'LK-1212650', 'LK-1212655', 'LK-1212660', 'LK-1212665', 'LK-1212670', 'LK-1212675', 'LK-1212680', 'LK-1212685', 'LK-1212690', 'LK-1212695', 'LK-1212700', 'LK-1212705', 'LK-1212710', 'LK-1212715', 'LK-1212720', 'LK-1212725', 'LK-1212730', 'LK-1212735', 'LK-1212740', 'LK-1212745']	['EC-02', 'LK-12']	['EC-02E', 'LG-12120', 'LK-1212']	[]	[7.224808068682941, 80.12379337279562]	105
MOH-12150	Minuwangoda	LK	LK-1	LK-12	MOH-12150	178331	134.53	['LG-12151', 'LG-12152']	['EC-02', 'LK-12']	['EC-02F', 'LK-1215']	[]	[7.1549553353924, 79.97869371258021]	9
MOH-12181	Ragama	LK	LK-1	LK-12	MOH-12181	78124	21.98	['LK-1218090', 'LK-1218095', 'LK-1218100', 'LK-1218105', 'LK-1218110', 'LK-1218115', 'LK-1221200', 'LK-1221205', 'LK-1221210', 'LK-1221215', 'LK-1221220', 'LK-1221240', 'LK-1221245', 'LK-1221250', 'LK-1221255', 'LK-1221260', 'LK-1221265', 'LK-1221270', 'LK-1221275', 'LK-1221280', 'LK-1221285']	['EC-02', 'LK-12']	[]	['EC-02A', 'EC-02I', 'LG-12182', 'LG-12211', 'LK-1218', 'LK-1221']	[7.037226702583239, 79.92685680752625]	35
MOH-12182	Wattala	LK	LK-1	LK-12	MOH-12182	161372	52.54	['LG-12181', 'LK-1218005', 'LK-1218010', 'LK-1218015', 'LK-1218020', 'LK-1218025', 'LK-1218030', 'LK-1218035', 'LK-1218040', 'LK-1218045', 'LK-1218050', 'LK-1218055', 'LK-1218060', 'LK-1218065', 'LK-1218070', 'LK-1218075', 'LK-1218080', 'LK-1218085', 'LK-1218120', 'LK-1218125', 'LK-1218130', 'LK-1218135', 'LK-1218140', 'LK-1218145', 'LK-1218150', 'LK-1218155', 'LK-1218160', 'LK-1218165', 'LK-1218185', 'LK-1218190', 'LK-1218195', 'LK-1218200', 'LK-1218205', 'LK-1218210', 'LK-1218230']	['EC-02A', 'LK-1218']	[]	['LG-12182']	[7.0372637886837675, 79.8769414851772]	5
MOH-12211	Ja-Ela	LK	LK-1	LK-12	MOH-12211	137550	45.39	['LG-12212', 'LK-1221005', 'LK-1221010', 'LK-1221015', 'LK-1221020', 'LK-1221025', 'LK-1221030', 'LK-1221035', 'LK-1221040', 'LK-1221045', 'LK-1221050', 'LK-1221055', 'LK-1221075', 'LK-1221080', 'LK-1221085', 'LK-1221090', 'LK-1221095', 'LK-1221100', 'LK-1221105', 'LK-1221135', 'LK-1221140', 'LK-1221145', 'LK-1221150', 'LK-1221165', 'LK-1221170', 'LK-1221175', 'LK-1221180', 'LK-1221185', 'LK-1221190', 'LK-1221195', 'LK-1221225', 'LK-1221230', 'LK-1221235']	['EC-02I', 'LK-1221']	[]	['LG-12211']	[7.082091463230451, 79.90181391442533]	16
MOH-12240	Gampaha	LK	LK-1	LK-12	MOH-12240	197667	91.62	['LG-12241', 'LG-12242']	['EC-02', 'LK-12']	['EC-02H', 'LK-1224']	[]	[7.071005807926553, 79.99326239013746]	25
MOH-12270	Attanagalla	LK	LK-1	LK-12	MOH-12270	179565	155.18	['LK-1227005', 'LK-1227010', 'LK-1227015', 'LK-1227020', 'LK-1227025', 'LK-1227030', 'LK-1227035', 'LK-1227040', 'LK-1227045', 'LK-1227050', 'LK-1227055', 'LK-1227060', 'LK-1227065', 'LK-1227070', 'LK-1227075', 'LK-1227080', 'LK-1227085', 'LK-1227090', 'LK-1227095', 'LK-1227100', 'LK-1227105', 'LK-1227110', 'LK-1227115', 'LK-1227120', 'LK-1227125', 'LK-1227130', 'LK-1227135', 'LK-1227140', 'LK-1227145', 'LK-1227150', 'LK-1227155', 'LK-1227160', 'LK-1227165', 'LK-1227170', 'LK-1227175', 'LK-1227180', 'LK-1227185', 'LK-1227190', 'LK-1227195', 'LK-1227200', 'LK-1227205', 'LK-1227210', 'LK-1227215', 'LK-1227220', 'LK-1227225', 'LK-1227230', 'LK-1227235', 'LK-1227240', 'LK-1227245', 'LK-1227250', 'LK-1227255', 'LK-1227260', 'LK-1227265', 'LK-1227270', 'LK-1227275', 'LK-1227280', 'LK-1227285', 'LK-1227290', 'LK-1227295', 'LK-1227300', 'LK-1227305', 'LK-1227310', 'LK-1227315', 'LK-1227320', 'LK-1227325', 'LK-1227330', 'LK-1227335', 'LK-1227340', 'LK-1227345', 'LK-1227350', 'LK-1227355', 'LK-1227360', 'LK-1227365', 'LK-1227370', 'LK-1227375', 'LK-1227380', 'LK-1227385', 'LK-1227390', 'LK-1227395', 'LK-1227400', 'LK-1227405', 'LK-1227410', 'LK-1227415', 'LK-1227420', 'LK-1227425', 'LK-1227430', 'LK-1227435', 'LK-1227440', 'LK-1227445', 'LK-1227450', 'LK-1227455', 'LK-1227460', 'LK-1227465', 'LK-1227470', 'LK-1227475', 'LK-1227480', 'LK-1227485', 'LK-1227490', 'LK-1227495', 'LK-1227500', 'LK-1227505', 'LK-1227510', 'LK-1227515', 'LK-1227520', 'LK-1227525', 'LK-1227530', 'LK-1227535', 'LK-1227540', 'LK-1227545', 'LK-1227550', 'LK-1227555', 'LK-1227560', 'LK-1227565', 'LK-1227570', 'LK-1227575', 'LK-1227580', 'LK-1227585', 'LK-1227590', 'LK-1227595', 'LK-1227600', 'LK-1227605', 'LK-1227610', 'LK-1227615', 'LK-1227620', 'LK-1227625', 'LK-1227630', 'LK-1227635', 'LK-1227640', 'LK-1227645', 'LK-1227650', 'LK-1227655', 'LK-1227660', 'LK-1227665', 'LK-1227670', 'LK-1227675', 'LK-1227680', 'LK-1227685', 'LK-1227690', 'LK-1227695', 'LK-1227700', 'LK-1227705', 'LK-1227710', 'LK-1227715', 'LK-1227720', 'LK-1227725', 'LK-1227730', 'LK-1227735', 'LK-1227740', 'LK-1227745', 'LK-1227750', 'LK-1227755']	['EC-02', 'LK-12']	['EC-02G', 'LG-12270', 'LK-1227']	[]	[7.114598126462674, 80.10999683144603]	49
MOH-12300	Dompe	LK	LK-1	LK-12	MOH-12300	154005	180.11	['LK-1230005', 'LK-1230010', 'LK-1230015', 'LK-1230020', 'LK-1230025', 'LK-1230030', 'LK-1230035', 'LK-1230040', 'LK-1230045', 'LK-1230050', 'LK-1230055', 'LK-1230060', 'LK-1230065', 'LK-1230070', 'LK-1230075', 'LK-1230080', 'LK-1230085', 'LK-1230090', 'LK-1230095', 'LK-1230100', 'LK-1230105', 'LK-1230110', 'LK-1230115', 'LK-1230120', 'LK-1230125', 'LK-1230130', 'LK-1230135', 'LK-1230140', 'LK-1230145', 'LK-1230150', 'LK-1230155', 'LK-1230160', 'LK-1230165', 'LK-1230170', 'LK-1230175', 'LK-1230180', 'LK-1230185', 'LK-1230190', 'LK-1230195', 'LK-1230200', 'LK-1230205', 'LK-1230210', 'LK-1230215', 'LK-1230220', 'LK-1230225', 'LK-1230230', 'LK-1230235', 'LK-1230240', 'LK-1230245', 'LK-1230250', 'LK-1230255', 'LK-1230260', 'LK-1230265', 'LK-1230270', 'LK-1230275', 'LK-1230280', 'LK-1230285', 'LK-1230290', 'LK-1230295', 'LK-1230300', 'LK-1230305', 'LK-1230310', 'LK-1230315', 'LK-1230320', 'LK-1230325', 'LK-1230330', 'LK-1230335', 'LK-1230340', 'LK-1230345', 'LK-1230350', 'LK-1230355', 'LK-1230360', 'LK-1230365', 'LK-1230370', 'LK-1230375', 'LK-1230380', 'LK-1230385', 'LK-1230390', 'LK-1230395', 'LK-1230400', 'LK-1230405', 'LK-1230410', 'LK-1230415', 'LK-1230420', 'LK-1230425', 'LK-1230430', 'LK-1230435', 'LK-1230440', 'LK-1230445', 'LK-1230450', 'LK-1230455', 'LK-1230460', 'LK-1230465', 'LK-1230470', 'LK-1230475', 'LK-1230480', 'LK-1230485', 'LK-1230490', 'LK-1230495', 'LK-1230500', 'LK-1230505', 'LK-1230510', 'LK-1230515', 'LK-1230520', 'LK-1230525', 'LK-1230530', 'LK-1230535', 'LK-1230540', 'LK-1230545', 'LK-1230550', 'LK-1230555', 'LK-1230560', 'LK-1230565', 'LK-1230570', 'LK-1230575', 'LK-1230580', 'LK-1230585', 'LK-1230590', 'LK-1230595', 'LK-1230600', 'LK-1230605', 'LK-1230610', 'LK-1230615', 'LK-1230620', 'LK-1230625', 'LK-1230630', 'LK-1230635', 'LK-1230640', 'LK-1230645', 'LK-1230650', 'LK-1230655', 'LK-1230660', 'LK-1230665']	['EC-02', 'LK-12']	['EC-02K', 'LG-12300', 'LK-1230']	[]	[6.9907219537184035, 80.09904029768813]	22
MOH-12330	Mahara	LK	LK-1	LK-12	MOH-12330	207782	97.63	['LK-1233005', 'LK-1233010', 'LK-1233015', 'LK-1233020', 'LK-1233025', 'LK-1233030', 'LK-1233035', 'LK-1233040', 'LK-1233045', 'LK-1233050', 'LK-1233055', 'LK-1233060', 'LK-1233065', 'LK-1233070', 'LK-1233075', 'LK-1233080', 'LK-1233085', 'LK-1233090', 'LK-1233095', 'LK-1233100', 'LK-1233105', 'LK-1233110', 'LK-1233115', 'LK-1233120', 'LK-1233125', 'LK-1233130', 'LK-1233135', 'LK-1233140', 'LK-1233145', 'LK-1233150', 'LK-1233155', 'LK-1233160', 'LK-1233165', 'LK-1233170', 'LK-1233175', 'LK-1233180', 'LK-1233185', 'LK-1233190', 'LK-1233195', 'LK-1233200', 'LK-1233205', 'LK-1233210', 'LK-1233215', 'LK-1233220', 'LK-1233225', 'LK-1233230', 'LK-1233235', 'LK-1233240', 'LK-1233245', 'LK-1233250', 'LK-1233255', 'LK-1233260', 'LK-1233265', 'LK-1233270', 'LK-1233275', 'LK-1233280', 'LK-1233285', 'LK-1233290', 'LK-1233295', 'LK-1233300', 'LK-1233305', 'LK-1233310', 'LK-1233315', 'LK-1233320', 'LK-1233325', 'LK-1233330', 'LK-1233335', 'LK-1233340', 'LK-1233345', 'LK-1233350', 'LK-1233355', 'LK-1233360', 'LK-1233365', 'LK-1233370', 'LK-1233375', 'LK-1233380', 'LK-1233385', 'LK-1233390', 'LK-1233395', 'LK-1233400', 'LK-1233405', 'LK-1233410', 'LK-1233415', 'LK-1233420', 'LK-1233425', 'LK-1233430', 'LK-1233435', 'LK-1233440', 'LK-1233445', 'LK-1233450', 'LK-1233455', 'LK-1233460']	['EC-02', 'LK-12']	['EC-02J', 'LG-12330', 'LK-1233']	[]	[7.029574267405534, 80.0154031231892]	39
MOH-12360	Kelaniya	LK	LK-1	LK-12	MOH-12360	137339	21.87	['LG-12361', 'LG-12362']	['EC-02', 'LK-12']	['EC-02M', 'LK-1236']	[]	[6.970149790211884, 79.90981006262805]	6
MOH-12390	Biyagama	LK	LK-1	LK-12	MOH-12390	186585	61.18	['LK-1239005', 'LK-1239010', 'LK-1239015', 'LK-1239020', 'LK-1239025', 'LK-1239030', 'LK-1239035', 'LK-1239040', 'LK-1239045', 'LK-1239050', 'LK-1239055', 'LK-1239060', 'LK-1239065', 'LK-1239070', 'LK-1239075', 'LK-1239080', 'LK-1239085', 'LK-1239090', 'LK-1239095', 'LK-1239100', 'LK-1239105', 'LK-1239110', 'LK-1239115', 'LK-1239120', 'LK-1239125', 'LK-1239130', 'LK-1239135', 'LK-1239140', 'LK-1239145', 'LK-1239150', 'LK-1239155', 'LK-1239160', 'LK-1239165', 'LK-1239170', 'LK-1239175', 'LK-1239180', 'LK-1239185', 'LK-1239190', 'LK-1239195', 'LK-1239200', 'LK-1239205', 'LK-1239210', 'LK-1239215', 'LK-1239220', 'LK-1239225', 'LK-1239230', 'LK-1239235', 'LK-1239240', 'LK-1239245']	['EC-02', 'LK-12']	['EC-02L', 'LG-12390', 'LK-1239']	[]	[6.968992941367569, 79.9780274578218]	33
MOH-13031	Panadura	LK	LK-1	LK-13	MOH-13031	239315	84.84	['EC-03A', 'LK-1303', 'LK-1321005', 'LK-1321010', 'LK-1321015', 'LK-1321020', 'LK-1321025', 'LK-1321030', 'LK-1321035', 'LK-1321040', 'LK-1321045', 'LK-1321050', 'LK-1321055', 'LK-1321060', 'LK-1321065', 'LK-1321070', 'LK-1321075', 'LK-1321080', 'LK-1321085', 'LK-1321090', 'LK-1321095', 'LK-1321100', 'LK-1321105', 'LK-1321110', 'LK-1321115', 'LK-1321120', 'LK-1321125', 'LK-1321130', 'LK-1321135', 'LK-1321145', 'LK-1321150', 'LK-1321155', 'LK-1321160', 'LK-1321165', 'LK-1321170', 'LK-1321175', 'LK-1321190']	['EC-03', 'LK-13']	[]	['EC-03F', 'LG-13211', 'LK-1321']	[6.68583592318271, 79.94356171497631]	3
MOH-13060	Bandaragama	LK	LK-1	LK-13	MOH-13060	109236	57.78	['LK-1306005', 'LK-1306010', 'LK-1306015', 'LK-1306020', 'LK-1306025', 'LK-1306030', 'LK-1306035', 'LK-1306040', 'LK-1306045', 'LK-1306050', 'LK-1306055', 'LK-1306060', 'LK-1306065', 'LK-1306070', 'LK-1306075', 'LK-1306080', 'LK-1306085', 'LK-1306090', 'LK-1306095', 'LK-1306100', 'LK-1306105', 'LK-1306110', 'LK-1306115', 'LK-1306120', 'LK-1306125', 'LK-1306130', 'LK-1306135', 'LK-1306140', 'LK-1306145', 'LK-1306150', 'LK-1306155', 'LK-1306160', 'LK-1306165', 'LK-1306170', 'LK-1306175', 'LK-1306180', 'LK-1306185', 'LK-1306190', 'LK-1306195', 'LK-1306200', 'LK-1306205', 'LK-1306210', 'LK-1306215', 'LK-1306220', 'LK-1306225', 'LK-1306230', 'LK-1306235', 'LK-1306240', 'LK-1306245', 'LK-1306250', 'LK-1306255', 'LK-1306260', 'LK-1306265', 'LK-1306270', 'LK-1306275', 'LK-1306280', 'LK-1306285', 'LK-1306290', 'LK-1306295']	['EC-03B']	['LG-13060', 'LK-1306']	[]	[6.719086032604165, 79.97530837290546]	4
MOH-13090	Horana	LK	LK-1	LK-13	MOH-13090	113364	113.52	['LG-13092', 'LK-1309005', 'LK-1309010', 'LK-1309015', 'LK-1309020', 'LK-1309025', 'LK-1309030', 'LK-1309035', 'LK-1309040', 'LK-1309045', 'LK-1309050', 'LK-1309055', 'LK-1309060', 'LK-1309065', 'LK-1309070', 'LK-1309075', 'LK-1309080', 'LK-1309085', 'LK-1309090', 'LK-1309095', 'LK-1309100', 'LK-1309105', 'LK-1309110', 'LK-1309115', 'LK-1309120', 'LK-1309125', 'LK-1309130', 'LK-1309135', 'LK-1309140', 'LK-1309145', 'LK-1309150', 'LK-1309155', 'LK-1309160', 'LK-1309165', 'LK-1309170', 'LK-1309175', 'LK-1309180', 'LK-1309185', 'LK-1309190', 'LK-1309195', 'LK-1309200', 'LK-1309205', 'LK-1309210', 'LK-1309215', 'LK-1309220', 'LK-1309225', 'LK-1309230', 'LK-1309235', 'LK-1309240', 'LK-1309245', 'LK-1309250', 'LK-1309255', 'LK-1309260', 'LK-1309270', 'LK-1309275', 'LK-1309295', 'LK-1309300']	['EC-03C']	['LK-1309']	['LG-13091']	[6.756326323148559, 80.0559156186724]	19
MOH-13100	Ingiriya	LK	LK-1	LK-13	MOH-13100	53896	94.63	['LK-1310005', 'LK-1310010', 'LK-1310015', 'LK-1310020', 'LK-1310025', 'LK-1310030', 'LK-1310035', 'LK-1310040', 'LK-1310045', 'LK-1310050', 'LK-1310055', 'LK-1310060', 'LK-1310065', 'LK-1310070', 'LK-1310075', 'LK-1310080', 'LK-1310085', 'LK-1310090', 'LK-1310095', 'LK-1310100', 'LK-1310105', 'LK-1310110', 'LK-1310115', 'LK-1310120', 'LK-1310125', 'LK-1310130', 'LK-1310135', 'LK-1310140', 'LK-1310145', 'LK-1310150', 'LK-1310155']	['LG-13091']	['LK-1310']	[]	[6.762736207312393, 80.15175802969218]	60
MOH-13120	Bulathsinhala	LK	LK-1	LK-13	MOH-13120	64600	210.88	['LK-1312005', 'LK-1312010', 'LK-1312015', 'LK-1312020', 'LK-1312025', 'LK-1312030', 'LK-1312035', 'LK-1312040', 'LK-1312045', 'LK-1312050', 'LK-1312055', 'LK-1312060', 'LK-1312065', 'LK-1312070', 'LK-1312075', 'LK-1312080', 'LK-1312085', 'LK-1312090', 'LK-1312095', 'LK-1312100', 'LK-1312105', 'LK-1312110', 'LK-1312115', 'LK-1312120', 'LK-1312125', 'LK-1312130', 'LK-1312135', 'LK-1312140', 'LK-1312145', 'LK-1312150', 'LK-1312155', 'LK-1312160', 'LK-1312165', 'LK-1312170', 'LK-1312175', 'LK-1312180', 'LK-1312185', 'LK-1312190', 'LK-1312195', 'LK-1312200', 'LK-1312205', 'LK-1312210', 'LK-1312215', 'LK-1312220', 'LK-1312225', 'LK-1312230', 'LK-1312235', 'LK-1312240', 'LK-1312245', 'LK-1312250', 'LK-1312255', 'LK-1312260', 'LK-1312265', 'LK-1312270']	['EC-03D']	['LG-13120', 'LK-1312']	[]	[6.64854881536418, 80.17526812478455]	37
MOH-13151	Madurawala	LK	LK-1	LK-13	MOH-13151	86557	145.91	['LG-13150', 'LG-13180', 'LK-1315', 'LK-1318']	['EC-03', 'LK-13']	[]	['EC-03B', 'EC-03D']	[6.654467131034897, 80.05961115546968]	23
MOH-13211	Kalutara	LK	LK-1	LK-13	MOH-13211	124451	68.74	['LG-13212', 'LK-1321140', 'LK-1321180', 'LK-1321185', 'LK-1321195', 'LK-1321200', 'LK-1321205', 'LK-1321210', 'LK-1321215', 'LK-1321220', 'LK-1321225', 'LK-1321230', 'LK-1321235', 'LK-1321265', 'LK-1321270', 'LK-1321290', 'LK-1321295', 'LK-1321300', 'LK-1321305', 'LK-1321310', 'LK-1321315', 'LK-1321350', 'LK-1321355', 'LK-1321360', 'LK-1321365', 'LK-1321370', 'LK-1321375', 'LK-1321380', 'LK-1321390', 'LK-1321400', 'LK-1321405', 'LK-1321410', 'LK-1321415', 'LK-1321420', 'LK-1321425', 'LK-1321430', 'LK-1321435', 'LK-1327005', 'LK-1327010', 'LK-1327015', 'LK-1327020', 'LK-1327060', 'LK-1327065', 'LK-1327070', 'LK-1327075', 'LK-1327080', 'LK-1327085', 'LK-1327090', 'LK-1327095', 'LK-1327100', 'LK-1327105', 'LK-1327110', 'LK-1327115', 'LK-1327120']	['EC-03', 'LK-13']	[]	['EC-03E', 'EC-03F', 'LG-13211', 'LG-13270', 'LK-1321', 'LK-1327']	[6.590895562443035, 79.99244368806093]	17
MOH-13240	Beruwala	LK	LK-1	LK-13	MOH-13240	164969	72.61	['LG-13241', 'LG-13242']	['EC-03', 'LK-13']	['EC-03G', 'LK-1324']	[]	[6.488876609223048, 80.00473320319749]	21
MOH-13272	Mathugama	LK	LK-1	LK-13	MOH-13272	123462	218.83	['LG-13300', 'LK-1327025', 'LK-1327030', 'LK-1327035', 'LK-1327040', 'LK-1327045', 'LK-1327050', 'LK-1327055', 'LK-1327125', 'LK-1327130', 'LK-1327135', 'LK-1327140', 'LK-1327145', 'LK-1327150', 'LK-1327155', 'LK-1327160', 'LK-1327165', 'LK-1327170', 'LK-1327175', 'LK-1327180', 'LK-1327185', 'LK-1327190', 'LK-1327195', 'LK-1327200', 'LK-1327205', 'LK-1327210', 'LK-1327215', 'LK-1327220', 'LK-1327225', 'LK-1330']	['EC-03E']	[]	['LG-13270', 'LK-1327']	[6.51527338376446, 80.07867343737395]	34
MOH-13330	Agalawatta	LK	LK-1	LK-13	MOH-13330	36669	90.36	['LK-1333005', 'LK-1333010', 'LK-1333015', 'LK-1333020', 'LK-1333025', 'LK-1333030', 'LK-1333035', 'LK-1333040', 'LK-1333045', 'LK-1333050', 'LK-1333055', 'LK-1333060', 'LK-1333065', 'LK-1333070', 'LK-1333075', 'LK-1333080', 'LK-1333085', 'LK-1333090', 'LK-1333095', 'LK-1333100', 'LK-1333105', 'LK-1333110', 'LK-1333115', 'LK-1333120', 'LK-1333125', 'LK-1333130', 'LK-1333135', 'LK-1333140', 'LK-1333145', 'LK-1333150', 'LK-1333155', 'LK-1333160', 'LK-1333165', 'LK-1333170']	['EC-03H']	['LG-13330', 'LK-1333']	[]	[6.514642976285294, 80.17468638918359]	35
MOH-13360	Palindanuwara	LK	LK-1	LK-13	MOH-13360	50801	285.15	['LK-1336005', 'LK-1336010', 'LK-1336015', 'LK-1336020', 'LK-1336025', 'LK-1336030', 'LK-1336035', 'LK-1336040', 'LK-1336045', 'LK-1336050', 'LK-1336055', 'LK-1336060', 'LK-1336065', 'LK-1336070', 'LK-1336075', 'LK-1336080', 'LK-1336085', 'LK-1336090', 'LK-1336095', 'LK-1336100', 'LK-1336105', 'LK-1336110', 'LK-1336115', 'LK-1336120', 'LK-1336125', 'LK-1336130', 'LK-1336135', 'LK-1336140', 'LK-1336145', 'LK-1336150', 'LK-1336155', 'LK-1336160', 'LK-1336165', 'LK-1336170', 'LK-1336175', 'LK-1336180', 'LK-1336185', 'LK-1336190', 'LK-1336195', 'LK-1336200', 'LK-1336205', 'LK-1336210', 'LK-1336215']	['EC-03H']	['LG-13360', 'LK-1336']	[]	[6.505983712967781, 80.27380009498944]	113
MOH-13390	Walallawita	LK	LK-1	LK-13	MOH-13390	54628	214.63	['LK-1339005', 'LK-1339010', 'LK-1339015', 'LK-1339020', 'LK-1339025', 'LK-1339030', 'LK-1339035', 'LK-1339040', 'LK-1339045', 'LK-1339050', 'LK-1339055', 'LK-1339060', 'LK-1339065', 'LK-1339070', 'LK-1339075', 'LK-1339080', 'LK-1339085', 'LK-1339090', 'LK-1339095', 'LK-1339100', 'LK-1339105', 'LK-1339110', 'LK-1339115', 'LK-1339120', 'LK-1339125', 'LK-1339130', 'LK-1339135', 'LK-1339140', 'LK-1339145', 'LK-1339150', 'LK-1339155', 'LK-1339160', 'LK-1339165', 'LK-1339170', 'LK-1339175', 'LK-1339180', 'LK-1339185', 'LK-1339190', 'LK-1339195', 'LK-1339200', 'LK-1339205', 'LK-1339210', 'LK-1339215', 'LK-1339220', 'LK-1339225', 'LK-1339230', 'LK-1339235', 'LK-1339240', 'LK-1339245', 'LK-1339250', 'LK-1339255', 'LK-1339260', 'LK-1339265', 'LK-1339270', 'LK-1339275', 'LK-1339280', 'LK-1339285', 'LK-1339290', 'LK-1339295', 'LK-1339300']	['EC-03H']	['LG-13390', 'LK-1339']	[]	[6.407326651671198, 80.18701795737248]	108
MOH-21030	Thumpane	LK	LK-2	LK-21	MOH-21030	37444	49.66	['LK-2103005', 'LK-2103010', 'LK-2103015', 'LK-2103020', 'LK-2103025', 'LK-2103030', 'LK-2103035', 'LK-2103040', 'LK-2103045', 'LK-2103050', 'LK-2103055', 'LK-2103060', 'LK-2103065', 'LK-2103070', 'LK-2103075', 'LK-2103080', 'LK-2103085', 'LK-2103090', 'LK-2103095', 'LK-2103100', 'LK-2103105', 'LK-2103110', 'LK-2103115', 'LK-2103120', 'LK-2103125', 'LK-2103130', 'LK-2103135', 'LK-2103140', 'LK-2103145', 'LK-2103150', 'LK-2103155', 'LK-2103160', 'LK-2103165', 'LK-2103170', 'LK-2103175', 'LK-2103180', 'LK-2103185', 'LK-2103190', 'LK-2103195', 'LK-2103200', 'LK-2103205', 'LK-2103210', 'LK-2103215', 'LK-2103220', 'LK-2103225', 'LK-2103230', 'LK-2103235', 'LK-2103240', 'LK-2103245', 'LK-2103250', 'LK-2103255', 'LK-2103260', 'LK-2103265', 'LK-2103270', 'LK-2103275', 'LK-2103280', 'LK-2103285', 'LK-2103290', 'LK-2103295', 'LK-2103300', 'LK-2103305', 'LK-2103310', 'LK-2103315', 'LK-2103320', 'LK-2103325', 'LK-2103330']	['LG-21031', 'LK-2103']	[]	[]	[7.367057236505022, 80.51432710089856]	271
MOH-21060	Poojapitiya	LK	LK-2	LK-21	MOH-21060	57914	58.67	['LK-2106005', 'LK-2106010', 'LK-2106015', 'LK-2106020', 'LK-2106025', 'LK-2106030', 'LK-2106035', 'LK-2106040', 'LK-2106045', 'LK-2106050', 'LK-2106055', 'LK-2106060', 'LK-2106065', 'LK-2106070', 'LK-2106075', 'LK-2106080', 'LK-2106085', 'LK-2106090', 'LK-2106095', 'LK-2106100', 'LK-2106105', 'LK-2106110', 'LK-2106115', 'LK-2106120', 'LK-2106125', 'LK-2106130', 'LK-2106135', 'LK-2106140', 'LK-2106145', 'LK-2106150', 'LK-2106155', 'LK-2106160', 'LK-2106165', 'LK-2106170', 'LK-2106175', 'LK-2106180', 'LK-2106185', 'LK-2106190', 'LK-2106195', 'LK-2106200', 'LK-2106205', 'LK-2106210', 'LK-2106215', 'LK-2106220', 'LK-2106225', 'LK-2106230', 'LK-2106235', 'LK-2106240', 'LK-2106245', 'LK-2106250', 'LK-2106255', 'LK-2106260', 'LK-2106265', 'LK-2106270', 'LK-2106275', 'LK-2106280', 'LK-2106285', 'LK-2106290', 'LK-2106295', 'LK-2106300', 'LK-2106305', 'LK-2106310', 'LK-2106315', 'LK-2106320', 'LK-2106325', 'LK-2106330', 'LK-2106335']	['EC-04B']	['LG-21060', 'LK-2106']	[]	[7.400510639359216, 80.56606706811293]	565
